Gene ID	Protein accession	bombyx_mori	NCBI GeneID	Symbol	Description
135085130	XP_063835954.1	XP_037869865.1	101740046.0	LOC101740046	zinc finger protein 846
135085458	XP_063836326.1	XP_004924191.1	101735907.0	LOC101735907	mitochondrial ribosome-associated GTPase 2
135085131	XP_063835955.1				
135085132	XP_063835957.1	XP_037869826.1	101736035.0	LOC101736035	zinc finger protein 37
135085518	XP_063836373.1	XP_037869957.1	101740315.0	LOC101740315	uncharacterized LOC101740315
135085133	XP_063835958.1	XP_012544125.1	105841339.0	LOC105841339	uncharacterized LOC105841339
135085522	XP_063836378.1	NP_001166609.1	100216491.0	Cdc25	cell division cycle 25
135085162	XP_063835988.1	XP_062527007.1	134199654.0	LOC134199654	fibronectin-binding protein A-like
135085163	XP_063835989.1				
135085164	XP_063835990.1				
135085520	XP_063836376.1	XP_037869748.1	101741145.0	LOC101741145	catenin alpha
135085134	XP_063835959.1				
135085135	XP_063835960.1				
135085136	XP_063835961.1				
135085516	XP_063836372.1	XP_037869946.1	119629129.0	LOC119629129	zinc finger protein 91
135085532	XP_063836382.1	XP_004924197.1	101736654.0	LOC101736654	PCNA-associated factor
135085467	XP_063836332.1	XP_037869873.1	101740579.0	Coq2	ubiquinone biosynthesis protein COQ2, mitochondrial
135085165	XP_063835991.1				
135085137	XP_063835962.1				
135085489	XP_063836351.1	XP_004924198.1	101736794.0	LOC101736794	uncharacterized LOC101736794
135085490	XP_063836352.1				
135085167	XP_063835992.1	XP_037870083.1	101740446.0	LOC101740446	GTP-binding protein 2
135085259	XP_063836079.1				
135085552	XP_063836400.1	XP_062526846.1	101745021.0	LOC101745021	protein suppressor of hairy wing
135085484	XP_063836343.1	XP_004922340.2	101744349.0	LOC101744349	uncharacterized LOC101744349
135085170	XP_063835994.1	XP_012547954.1	101745360.0	LOC101745360	zinc metalloproteinase nas-14
135085544	XP_063836395.1	NP_001040354.1	732888.0	Cpsf5	cleavage and polyadenylation specificity factor subunit 5
135085255	XP_063836076.1	XP_004922259.1	101742918.0	LOC101742918	uncharacterized LOC101742918
135085113	XP_063835943.1	XP_004922264.2	101743620.0	LOC101743620	oocyte zinc finger protein XlCOF6
135085440	XP_063836307.1				
135085441	XP_063836308.1				
135085485	XP_063836345.1	XP_037870111.1	101745648.0	LOC101745648	uncharacterized LOC101745648
135085488	XP_063836349.1				
135085115	XP_063835945.1				
135085487	XP_063836348.1				
135085428	XP_063836297.1				
135085380	XP_063836237.1				
135085171	XP_063835995.1	XP_004922267.1	101744059.0	LOC101744059	zinc finger protein 676
135085536	XP_063836387.1	XP_012548775.2	101744348.0	LOC101744348	protein LLP homolog
135085172	XP_063835996.1	XP_037869833.1	101745796.0	LOC101745796	uncharacterized LOC101745796
135085173	XP_063835997.1				
135085454	XP_063836320.1	XP_037869961.1	101741272.0	LOC101741272	uncharacterized LOC101741272
135085175	XP_063835998.1	XP_004922352.1	101746086.0	LOC101746086	uncharacterized LOC101746086
135085176	XP_063835999.1	XP_037869821.1	101746229.0	Nup98-96	nuclear pore complex protein Nup98-96
135085177	XP_063836000.1				
135085179	XP_063836002.1				
135085374	XP_063836228.1	XP_004922283.2	101746969.0	LOC101746969	uncharacterized LOC101746969
135085373	XP_063836227.1	NP_001296486.1	101746744.0	mmy	UDP-N-acetylglucosamine pyrophosphorylase mmy
135085180	XP_063836003.1	XP_004922281.1	101746458.0	RSG7	regulator of G-protein signaling 7
135085181	XP_063836004.1	XP_021205679.2	101736082.0	LOC101736082	mucin-12
135085427	XP_063836296.1				
135085256	XP_063836077.1	XP_004922280.1	101746228.0	LOC101746228	uncharacterized LOC101746228
135085182	XP_063836005.1	XP_004922355.1	101746508.0	LOC101746508	gastrula zinc finger protein xFG20-1
135085423	XP_063836287.1	XP_012548044.1	101735304.0	LOC101735304	alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase
135085245	XP_063836069.1	XP_012548050.2	101747102.0	LOC101747102	uncharacterized LOC101747102
135085425	XP_063836295.1	XP_004924194.1	101736309.0	LOC101736309	EEF1A lysine methyltransferase 2
135085557	XP_063836403.1	XP_004924193.1	101736171.0	LOC101736171	adenosine 5'-monophosphoramidase HINT3
135085437	XP_063836304.1	XP_021202370.2	101736518.0	LOC101736518	motile sperm domain-containing protein 2
135085420	XP_063836278.1				
135085138	XP_063835963.1				
135085534	XP_063836385.1				
135085258	XP_063836078.1				
135085424	XP_063836293.1	XP_004924229.1	101741562.0	Hand	heart- and neural crest derivatives-expressed protein
135085183	XP_063836006.1	XP_037869731.1	119629098.0	LOC119629098	endoribonuclease Dcr-1
135085184	XP_063836007.1	XP_004924201.1	101737191.0	Uba4	Ubiquitin-like activating enzyme 4
135085185	XP_063836008.1	XP_021204935.1	101737758.0	LOC101737758	zinc finger protein 600
135085187	XP_063836009.1	XP_037870119.1	101740998.0	LOC101740998	transmembrane protein 26
135085371	XP_063836224.1	XP_004924200.2	101737052.0	LOC101737052	juvenile hormone esterase
135085359	XP_063836219.1	XP_037869692.1	101735954.0	LOC101735954	translational regulator orb2
135085188	XP_063836010.1				
135085474	XP_063836336.1	XP_004922278.1	101745938.0	LOC101745938	probable galactose-1-phosphate uridylyltransferase
135085189	XP_063836011.1	XP_004922362.4	101735681.0	LOC101735681	zinc finger protein 57
135085356	XP_063836214.1	XP_004922277.1	101745795.0	LOC101745795	U6 snRNA-associated Sm-like protein LSm4
135085343	XP_063836199.1	XP_037869805.1	101735540.0	LOC101735540	guanine nucleotide-binding protein-like 1
135085139	XP_063835965.1	XP_004922360.1	101735407.0	LOC101735407	uncharacterized LOC101735407
135085348	XP_063836205.1	XP_062526995.1	101747198.0	LOC101747198	cytotoxic granule associated RNA binding protein TIA1
135085358	XP_063836218.1	XP_012548435.2	101745271.0	LOC101745271	transcriptional repressor RHIT
135085351	XP_063836208.1	XP_004922274.1	101745412.0	LOC101745412	ras-related protein Rab-24
135085249	XP_063836071.1				
135085338	XP_063836185.1	XP_037869863.1	105841272.0	LOC105841272	uncharacterized LOC105841272
135085353	XP_063836211.1	XP_037869861.1	101744779.0	LOC101744779	uncharacterized LOC101744779
135085561	XP_063836406.1				
135085531	XP_063836381.1				
135085190	XP_063836013.1				
135085483	XP_063836342.1	XP_037870289.2	119628340.0	LOC119628340	uncharacterized LOC119628340
135085355	XP_063836213.1				
135085357	XP_063836217.1	XP_004922260.1	101743059.0	LOC101743059	uncharacterized LOC101743059
135085342	XP_063836198.1				
135085191	XP_063836014.1	XP_062526989.1	110385496.0	LOC110385496	uncharacterized LOC110385496
135085125	XP_063835952.1				
135085349	XP_063836206.1	XP_004924199.2	101736922.0	LOC101736922	lipase member I
135085344	XP_063836200.1				
135085350	XP_063836207.1				
135085346	XP_063836202.1				
135085533	XP_063836384.1				
135085456	XP_063836323.1	XP_004922341.3	101744492.0	LOC101744492	xaa-Pro aminopeptidase ApepP
135085470	XP_063836333.1	XP_004922255.1	101742242.0	asf1	histone chaperone asf1
135085339	XP_063836186.1	XP_004922254.1	101742084.0	LOC101742084	xaa-Pro aminopeptidase ApepP
135085360	XP_063836220.1				
135085192	XP_063836015.1				
135085193	XP_063836016.1				
135085194	XP_063836017.1	XP_021205416.2	105841955.0	LOC105841955	aminopeptidase N
135085347	XP_063836203.1				
135085341	XP_063836187.1	XP_037869846.1	101743341.0	Orp8	Oxysterol-binding protein-related protein 8
135085352	XP_063836209.1				
135085156	XP_063835982.1	XP_004922261.1	101743205.0	LOC101743205	GDNF-inducible zinc finger protein 1
135085158	XP_063835983.1				
135085367	XP_063836222.1	XP_012547513.4	105841957.0	LOC105841957	uncharacterized LOC105841957
135085414	XP_063836272.1	XP_012548151.2	101745063.0	LOC101745063	uncharacterized LOC101745063
135085415	XP_063836274.1				
135085462	XP_063836329.1	XP_004922257.1	101742623.0	LOC101742623	putative aminopeptidase W07G4.4
135085453	XP_063836319.1	XP_004922258.1	101742763.0	mRpS35	mitochondrial ribosomal protein S35
135085337	XP_063836181.1				
135085195	XP_063836019.1	XP_037869915.1	101744205.0	larp	La related protein
135085196	XP_063836020.1				
135085197	XP_063836021.1				
135085198	XP_063836022.1				
135085251	XP_063836073.1				
135085476	XP_063836337.1	NP_001037129.1	692659.0	RpL4	ribosomal protein L4
135085391	XP_063836243.1	XP_004922250.2	101741417.0	LOC101741417	uncharacterized LOC101741417
135085438	XP_063836305.1	XP_004922248.1	101741193.0	abs	ATP-dependent RNA helicase abstrakt
135085479	XP_063836340.1	XP_004922247.3	101741044.0	PAPLA1	Phosphatidic Acid Phospholipase A1
135085478	XP_063836339.1	XP_012547984.1	101744060.0	LOC101744060	uncharacterized LOC101744060
135085124	XP_063835951.1				
135085477	XP_063836338.1	XP_004922245.1	101740761.0	LOC101740761	protein MEMO1
135085548	XP_063836397.1	XP_062526962.1	134198686.0	LOC134198686	uncharacterized LOC134198686
135085535	XP_063836386.1	XP_037869901.1	101743914.0	LOC101743914	ferrochelatase, mitochondrial
135085439	XP_063836306.1	XP_012548294.1	101743621.0	Invadolysin	leishmanolysin-like peptidase, invadolysin
135085494	XP_063836356.1	XP_012548300.1	105842074.0	LOC105842074	uncharacterized LOC105842074
135085385	XP_063836241.1				
135085334	XP_063836180.1	XP_062526958.1	134199644.0	LOC134199644	uncharacterized LOC134199644
135085376	XP_063836229.1	XP_012547631.1	105841979.0	LOC105841979	uncharacterized LOC105841979
135085538	XP_063836389.1	XP_004922235.1	101739667.0	LOC101739667	protein artemis
135085539	XP_063836392.1				
135085394	XP_063836247.1	XP_037870007.1	119629147.0	LOC119629147	uncharacterized LOC119629147
135085406	XP_063836265.1				
135085409	XP_063836271.1	NP_001037321.1	692749.0	PBAN	pheromone biosynthesis activating neuropeptide
135085408	XP_063836267.1	XP_012547690.3	105841987.0	LOC105841987	uncharacterized LOC105841987
135085199	XP_063836023.1				
135085403	XP_063836257.1				
135085200	XP_063836024.1				
135085404	XP_063836261.1				
135085201	XP_063836025.1				
135085203	XP_063836026.1				
135085204	XP_063836027.1	XP_004922243.2	101740482.0	LOC101740482	uncharacterized LOC101740482
135085332	XP_063836178.1	XP_004922232.1	101739346.0	LOC101739346	cyclin G
135085446	XP_063836312.1				
135085205	XP_063836028.1	XP_004922231.2	101739208.0	LOC101739208	G2/M phase-specific E3 ubiquitin-protein ligase
135085495	XP_063836357.1	XP_004922230.1	101739061.0	LOC101739061	uncharacterized LOC101739061
135085401	XP_063836254.1				
135085492	XP_063836354.1	XP_004922229.1	101738918.0	LOC101738918	uncharacterized LOC101738918
135085482	XP_063836341.1	XP_004922228.1	101738779.0	LOC101738779	uncharacterized LOC101738779
135085444	XP_063836309.1	XP_012548426.3	101743206.0	LOC101743206	WD repeat domain-containing protein 83
135085121	XP_063835949.1				
135085407	XP_063836266.1	XP_004922227.1	101738643.0	Snx16	sorting nexin 16
135085397	XP_063836249.1	XP_037869712.1	101742326.0	LOC101742326	zinc finger protein 845
135085206	XP_063836030.1	XP_062526943.1	101738426.0	LOC101738426	uncharacterized LOC101738426
135085247	XP_063836070.1				
135085399	XP_063836251.1	XP_062526938.1	101741194.0	LOC101741194	zinc finger protein 28
135085207	XP_063836031.1				
135085398	XP_063836250.1	XP_004922225.2	101738066.0	LOC101738066	zinc finger protein 91
135085395	XP_063836248.1	XP_062526941.1	119629092.0	LOC119629092	uncharacterized LOC119629092
135085455	XP_063836321.1	XP_021205170.2	101741752.0	LOC101741752	zinc finger protein 62 homolog
135085112	XP_063835939.1				
135085119	XP_063835947.1	XP_012549688.1	105842273.0	LOC105842273	facilitated trehalose transporter Tret1
135085400	XP_063836253.1	XP_012547746.1	101741474.0	LOC101741474	zinc finger protein 43
135085114	XP_063835944.1				
135085549	XP_063836398.1	XP_012548992.1	101740902.0	LOC101740902	zinc finger protein 718
135085466	XP_063836331.1				
135085416	XP_063836275.1	XP_037869783.1	100526764.0	LOC100526764	glucose transporter
135085417	XP_063836276.1	XP_012548725.2	101736746.0	pn	exopolyphosphatase prune
135085208	XP_063836032.1	XP_012548731.1	101740762.0	LOC101740762	uncharacterized LOC101740762
135085432	XP_063836299.1	XP_037876153.1	119630540.0	LOC119630540	uncharacterized LOC119630540
135085264	XP_063836081.1				
135085209	XP_063836033.1	XP_012548589.2	101736607.0	LOC101736607	bromodomain-containing protein 8
135085558	XP_063836405.1				
135085210	XP_063836034.1				
135085211	XP_063836035.1	XP_037869662.1	101740483.0	LOC101740483	uncharacterized LOC101740483
135085212	XP_063836036.1				
135085140	XP_063835966.1				
135085379	XP_063836236.1	NP_001040499.1	733042.0	LOC733042	Erg28-domain containing protein
135085473	XP_063836335.1	XP_004922212.1	101736385.0	LOC101736385	calmodulin-like protein 4
135085451	XP_063836316.1	XP_004922211.3	101736254.0	LOC101736254	solute carrier family 25 member 44
135085436	XP_063836302.1	XP_004922210.1	101736119.0	LOC101736119	phosphatidylserine decarboxylase proenzyme, mitochondrial
135085496	XP_063836358.1	XP_004922209.2	101735986.0	LOC101735986	zinc finger protein 62
135085310	XP_063836169.1	XP_037869887.1	101735854.0	Sra-1	Cytoplasmic FMR1-interacting protein Sra-1
135085311	XP_063836170.1	XP_037869936.1	101735722.0	LOC101735722	segmentation protein cap'n'collar
135085419	XP_063836277.1	XP_037869935.2	110385608.0	LOC110385608	uncharacterized LOC110385608
135085213	XP_063836039.1	XP_021205122.1	110385619.0	LOC110385619	uncharacterized LOC110385619
135085497	XP_063836359.1				
135085392	XP_063836246.1				
135085305	XP_063836162.1				
135085214	XP_063836040.1	XP_037869782.1	101740083.0	LOC101740083	uncharacterized LOC101740083
135085215	XP_063836041.1				
135085216	XP_063836042.1				
135085267	XP_063836082.1	XP_012548387.2	101739668.0	LOC101739668	uncharacterized LOC101739668
135085217	XP_063836043.1				
135085308	XP_063836167.1				
135085218	XP_063836044.1				
135085553	XP_063836401.1	XP_004922205.1	101735363.0	LOC101735363	uncharacterized LOC101735363
135085528	XP_063836380.1	XP_004922202.1	101746930.0	LOC101746930	uncharacterized LOC101746930
135085303	XP_063836154.1	XP_004922204.1	101747157.0	LOC101747157	uncharacterized LOC101747157
135085292	XP_063836138.1				
135085288	XP_063836134.1	XP_004922190.1	101744881.0	LOC101744881	multiple epidermal growth factor-like domains protein 10
135085302	XP_063836153.1	XP_062526912.1	101738427.0	LOC101738427	uncharacterized LOC101738427
135085433	XP_063836300.1	XP_004922191.2	101745020.0	LOC101745020	protein HGH1 homolog
135085434	XP_063836301.1	XP_004922196.1	101745848.0	LOC101745848	gametocyte-specific factor 1
135085450	XP_063836315.1	XP_004922197.1	101745988.0	LOC101745988	inactive peptidyl-prolyl cis-trans isomerase shutdown-like
135085304	XP_063836155.1	XP_004922198.1	101746131.0	LOC101746131	multiple coagulation factor deficiency protein 2 homolog
135085313	XP_063836173.1	NP_001037626.1	733067.0	nvd	cholesterol 7-desaturase nvd
135085110	XP_063835938.1	NP_001104833.1	100127052.0	Cyp307a1	cytochrome P450
135085295	XP_063836143.1	XP_004922200.1	101746366.0	LOC101746366	gelsolin
135085537	XP_063836388.1	XP_021205043.2	101746507.0	LOC101746507	gelsolin
135085219	XP_063836045.1	NP_001037428.1	693002.0	Y-fb	yellow-fb
135085290	XP_063836136.1	NP_001037424.1	693000.0	Y-fa	yellow-fa
135085314	XP_063836174.1	XP_004922188.1	101744595.0	LOC101744595	serine protease snake
135085315	XP_063836175.1				
135085291	XP_063836137.1	XP_012548036.1	101744447.0	LOC101744447	tubulin beta chain
135085221	XP_063836046.1				
135085222	XP_063836047.1				
135085279	XP_063836111.1				
135085223	XP_063836048.1				
135085141	XP_063835967.1	XP_004922303.3	101738156.0	LOC101738156	zinc finger protein 718
135085271	XP_063836088.1				
135085285	XP_063836124.1				
135085297	XP_063836146.1				
135085268	XP_063836085.1				
135085142	XP_063835968.1				
135085276	XP_063836107.1				
135085280	XP_063836115.1				
135085283	XP_063836119.1				
135085278	XP_063836110.1				
135085270	XP_063836086.1				
135085117	XP_063835946.1				
135085378	XP_063836235.1				
135085284	XP_063836120.1				
135085281	XP_063836117.1				
135085273	XP_063836098.1				
135085224	XP_063836050.1				
135085296	XP_063836145.1				
135085282	XP_063836118.1				
135085286	XP_063836127.1				
135085298	XP_063836148.1	XP_004922155.1	101739769.0	LOC101739769	tubulin beta chain
135085293	XP_063836140.1	XP_004922156.1	101739905.0	LOC101739905	zinc finger protein Gfi-1b
135085287	XP_063836133.1	XP_004922158.2	101740172.0	LOC101740172	oocyte zinc finger protein XlCOF6
135085277	XP_063836108.1				
135085294	XP_063836141.1	XP_004922291.2	101736255.0	LOC101736255	uncharacterized LOC101736255
135085225	XP_063836051.1				
135085226	XP_063836052.1	XP_004922157.2	101740040.0	LOC101740040	zinc finger protein 879
135085299	XP_063836150.1				
135085143	XP_063835969.1				
135085144	XP_063835970.1				
135085300	XP_063836151.1				
135085145	XP_063835971.1	XP_004922161.1	101740573.0	LOC101740573	zinc finger protein 892
135085147	XP_063835972.1				
135085148	XP_063835973.1	XP_004922159.1	101740309.0	LOC101740309	zinc finger protein 260
135085369	XP_063836223.1	NP_001040521.1	733109.0	Urm1	Ubiquitin-related modifier 1
135085149	XP_063835974.1				
135085540	XP_063836393.1				
135085227	XP_063836053.1	XP_037870086.2	110385528.0	LOC110385528	uncharacterized LOC110385528
135085447	XP_063836313.1				
135085150	XP_063835976.1	XP_062526872.1	105841930.0	LOC105841930	uncharacterized LOC105841930
135085151	XP_063835977.1	XP_004922292.2	101736386.0	LOC101736386	lachesin
135085312	XP_063836172.1	XP_004922163.1	101740956.0	LOC101740956	cytoplasmic aconitate hydratase
135085289	XP_063836135.1	XP_004922162.2	101740710.0	LOC101740710	ran GTPase-activating protein 1
135085228	XP_063836054.1	XP_012548129.4	101736644.0	LOC101736644	lysosomal alpha-mannosidase
135085272	XP_063836095.1	XP_037870093.1	101743573.0	LOC101743573	lysosomal alpha-mannosidase
135085301	XP_063836152.1				
135085152	XP_063835978.1				
135085542	XP_063836394.1				
135085122	XP_063835950.1	XP_004922168.1	101741651.0	LOC101741651	partner of xrn-2 protein 1
135085229	XP_063836055.1	XP_004922169.1	101741790.0	LOC101741790	S-phase kinase-associated protein 2
135085306	XP_063836163.1	XP_004922170.1	101741938.0	BNIP3	BCL2 interacting protein 3
