Gene ID	Protein accession	bombyx_mori	NCBI GeneID	Symbol	Description
135088273	XP_063839219.1	XP_004930968.1	101738994	LOC101738994	uncharacterized LOC101738994
135088274	XP_063839220.1	XP_004930970.1	101739282	LOC101739282	NADH-ubiquinone oxidoreductase 49 kDa subunit
135088271	XP_063839221.1	XP_004932331.1	101746312	NKAIN	Sodium/potassium-transporting ATPase subunit beta-1-interacting protein
135088276	XP_063839222.1	XP_012550051.1	101740248	EMC4	ER membrane protein complex subunit 4
135088280	XP_063839223.1	XP_037877691.1	101741502	LOC101741502	activating signal cointegrator 1 complex subunit 1
135088282	XP_063839224.1	XP_004930986.1	101741643	LOC101741643	zinc finger protein 134
135088286	XP_063839227.1	XP_037866667.1	119628472	LOC119628472	radial spoke head 10 homolog B
135088289	XP_063839228.1	XP_004931001.1	101743897	LOC101743897	peroxisomal N(1)-acetyl-spermine/spermidine oxidase
135088291	XP_063839229.1	XP_004931002.2	101744041	LOC101744041	kelch-like protein 40a
135088293	XP_063839230.1	XP_004931015.2	101745628	Nelf-E	negative elongation factor E
135088290	XP_063839231.1	XP_037867108.1	101745925	LOC101745925	major facilitator superfamily domain-containing protein 12
135088294	XP_063839232.1	XP_021206855.1	101746068	LOC101746068	cysteine-rich venom protein ENH1
135088295	XP_063839233.1	XP_004931093.1	101745049	Dnaaf6	dynein axonemal assembly factor 6
135088299	XP_063839234.1	NP_001129358.1	100190960	Osi21	osiris 21
135088300	XP_063839236.1	XP_004927022.1	101742738	MED11	mediator complex subunit 11
135088303	XP_063839237.1	XP_012546533.1	101743678	LOC101743678	pyruvate kinase
135088306	XP_063839238.1	XP_037866546.2	110386596	LOC110386596	uncharacterized LOC110386596
135088302	XP_063839239.1	XP_004932327.1	101745780	PIG-T	phosphatidylinositol glycan anchor biosynthesis class T
135088307	XP_063839240.1	XP_037866596.1	101746270	Fsn	F-box synaptic protein
135088308	XP_063839241.1	NP_001040222.1	692914	LOC692914	thioredoxin family Trp26
135088319	XP_063839244.1	XP_037866605.1	101744709	LOC101744709	sodium/hydrogen exchanger 9B2
135088321	XP_063839247.1	XP_004929389.1	101744857	LOC101744857	sodium/hydrogen exchanger 9B2
135088329	XP_063839251.1	XP_012548327.1	105842077	LOC105842077	uncharacterized LOC105842077
135088331	XP_063839252.1	XP_004929300.1	101743128	LOC101743128	alpha N-terminal protein methyltransferase 1
135088332	XP_063839253.1	NP_001037061.2	692614	pofut1	protein-O-fucosyltransferase 1
135088336	XP_063839255.1	XP_062524206.1	101743942	Arpc5	Actin-related protein 2/3 complex, subunit 5
135088337	XP_063839256.1	XP_004929308.1	101744234	LOC101744234	zinc finger protein SNAI2
135088340	XP_063839259.1	XP_004933708.1	101740476	LOC101740476	protein big brother
135088341	XP_063839260.1	XP_004921538.3	101739341	LOC101739341	thioredoxin reductase-like selenoprotein T homolog CG3887
135088344	XP_063839263.1	XP_012548355.2	101742267	LOC101742267	meiotic recombination protein SPO11
135088346	XP_063839264.1	XP_004929220.1	101743892	LOC101743892	uncharacterized LOC101743892
135088347	XP_063839265.1	XP_004929221.1	101744036	LOC101744036	sodium- and chloride-dependent glycine transporter 2
135088348	XP_063839266.1	NP_001040500.1	733043	LOC733043	inosine triphosphatase
135088349	XP_063839267.1	XP_012548375.2	101742355	LOC101742355	uncharacterized LOC101742355
135088350	XP_063839268.1	XP_037877705.1	101742221	SoxN	SRY-box transcription factor soxNeuro
135088351	XP_063839269.1	NP_001040213.1	692905	LOC692905	mannose-P-dolichol utilization defect 1
135088352	XP_063839270.1	NP_001161755.1	100313953	LOC100313953	integrin beta subunit 2
135088353	XP_063839273.1	XP_037866670.1	110386633	LOC110386633	uncharacterized LOC110386633
135088354	XP_063839275.1	XP_037866672.1	110386789	LOC110386789	lipase 3
135088357	XP_063839277.1	XP_037877759.1	101740078	LOC101740078	cAMP-dependent protein kinase catalytic subunit alpha
135088358	XP_063839278.1	XP_037877760.1	101743906	LOC101743906	uncharacterized LOC101743906
135088359	XP_063839279.1	XP_037866658.1	101737825	LOC101737825	homeobox protein aristaless
135088361	XP_063839280.1	XP_004929200.2	101741073	LOC101741073	homeobox protein aristaless
135088360	XP_063839282.1	NP_001040164.1	692854	14-3-3zeta	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
135088362	XP_063839283.1	NP_001036848.1	692388	eIF3h	eukaryotic translation initiation factor 3 subunit H
135088366	XP_063839285.1	XP_062524063.1	101738751	LOC101738751	uncharacterized LOC101738751
135088367	XP_063839287.1	XP_004929344.1	101737547	LOC101737547	zinc finger protein Gfi-1b
135088369	XP_063839290.1	XP_004929174.1	101737450	LOC101737450	uncharacterized LOC101737450
135088370	XP_063839291.1	XP_004929171.1	101736940	cbt	Kruppel like transcription factor cabut
135088371	XP_063839292.1	XP_004929166.1	101736237	LOC101736237	adenylate kinase isoenzyme 1
135088372	XP_063839293.1	XP_004929165.1	101736101	LOC101736101	oligosaccharyltransferase complex subunit ostc-A
135088375	XP_063839295.1	XP_037866446.1	119628424	LOC119628424	uncharacterized LOC119628424
135088378	XP_063839297.1	XP_004929156.1	101746912	Lamtor5	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
135088379	XP_063839298.1	XP_012548494.3	101746771	LOC101746771	inactive hydroxysteroid dehydrogenase-like protein 1
135088380	XP_063839299.1	XP_004929153.2	101746301	LOC101746301	probable H/ACA ribonucleoprotein complex subunit 1
135088381	XP_063839301.1	NP_001040219.1	692911	EMC5	ER membrane protein complex subunit 5
135088384	XP_063839304.1	XP_004929152.2	101746152	LOC101746152	sodium/potassium-transporting ATPase subunit beta-2
135088385	XP_063839305.1	XP_021205610.1	110385711	LOC110385711	putative uncharacterized protein DDB_G0279653
135088386	XP_063839306.1	XP_012548440.2	101745575	LOC101745575	sodium/potassium-transporting ATPase subunit beta-2
135088387	XP_063839307.1	XP_004929146.1	101745293	LOC101745293	uncharacterized LOC101745293
135088390	XP_063839309.1	XP_062533111.1	101743508	Bmcp	uncoupling protein Bmcp mitochondrial
135088394	XP_063839312.1	XP_004929128.1	101742796	LOC101742796	carbonyl reductase [NADPH] 3
135088396	XP_063839314.1	XP_037877785.1	101742943	LOC101742943	neuroligin-1
135088403	XP_063839316.1	XP_004932324.1	101745350	LOC101745350	uncharacterized LOC101745350
135088436	XP_063839320.1	NP_001037257.1	692714	RpS4	ribosomal protein S4
135088437	XP_063839321.1	NP_001037456.2	693025	vvl	ventral veins lacking
135088438	XP_063839322.1	NP_001166894.1	100127042	Or-29	olfactory receptor 29
135088441	XP_063839323.1	XP_004924277.1	101740088	LOC101740088	neurotrophin 1
135088443	XP_063839324.1	XP_004927161.1	101742685	LOC101742685	carboxylic ester hydrolase
135088444	XP_063839325.1	NP_001036886.1	692430	Tua3	alpha-tubulin
135088445	XP_063839326.1	NP_001164467.1	100327241	LOC100327241	uncharacterized LOC100327241
135088442	XP_063839327.1	XP_004932323.1	101745200	LOC101745200	uncharacterized LOC101745200
135088446	XP_063839328.1	XP_012544587.1	101737765	LOC101737765	elongation of very long chain fatty acids protein 7
135088447	XP_063839329.1	XP_037874916.1	101735457	LOC101735457	elongation of very long chain fatty acids protein 4
135088450	XP_063839332.1	NP_001040168.1	692858	Arl8	ADP-ribosylation factor-like protein 8
135088451	XP_063839333.1	XP_037874808.1	101744743	LOC101744743	cadherin-87A
135088452	XP_063839334.1	XP_037874700.2	101746747	LOC101746747	glycogen debranching enzyme
135088454	XP_063839336.1	XP_037874853.1	101744888	LOC101744888	basic proline-rich protein
135088455	XP_063839338.1	XP_004924275.2	101739815	LOC101739815	uncharacterized LOC101739815
135088456	XP_063839339.1	XP_012544614.1	101746519	cwo	transcription factor cwo
135088459	XP_063839343.1	XP_004924772.1	101737339	LOC101737339	elongation of very long chain fatty acids protein 7
135088458	XP_063839347.1	NP_001040186.1	692876	LOC692876	erythrocyte carbonic anhydrase
135088460	XP_063839349.1	XP_012544227.4	101744601	LOC101744601	retinol dehydrogenase 12
135088461	XP_063839350.1	XP_037874890.1	101742498	LOC101742498	uncharacterized protein ZK1073.1
135088462	XP_063839355.1	XP_012544599.1	101737481	sit	stuck in traffic
135088464	XP_063839359.1	XP_004924776.1	101737905	LOC101737905	elongation of very long chain fatty acids protein AAEL008004
135088465	XP_063839360.1	XP_012544586.1	105841414	LOC105841414	elongation of very long chain fatty acids protein 7
135088466	XP_063839364.1	XP_004932317.2	101744529	LOC101744529	uncharacterized LOC101744529
135088471	XP_063839369.1	XP_012544622.1	101738969	Grip	Glutamate receptor interacting protein
135088477	XP_063839370.1	NP_001037088.1	692643	LOC692643	hemolin
135088478	XP_063839372.1	NP_001166892.1	100127030	Or-36	olfactory receptor 36
135088479	XP_063839373.1	XP_037874713.1	101746382	Srp72	signal recognition particle 72
135088476	XP_063839374.1	XP_062524625.1	101744674	LOC101744674	ankyrin repeat domain-containing protein 49
135088481	XP_063839376.1	XP_012544620.2	101746241	LOC101746241	kinesin-like protein KIF18A
135088482	XP_063839377.1	XP_021202684.1	101736923	Ir40a	Ionotropic receptor 40a
135088483	XP_063839378.1	XP_012544619.1	101745711	LOC101745711	proton-coupled folate transporter
135088485	XP_063839380.1	XP_012544585.1	101736519	LOC101736519	proton-coupled folate transporter
135088488	XP_063839382.1	XP_004924744.1	101745464	LOC101745464	lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3
135088489	XP_063839383.1	XP_004924747.2	101745861	LOC101745861	proton-coupled folate transporter
135088490	XP_063839384.1	XP_004927563.1	101742451	LOC101742451	tRNA (guanine(37)-N1)-methyltransferase
135088487	XP_063839385.1	XP_004932316.1	101744385	Dbp73D	putative ATP-dependent RNA helicase Dbp73D
135088491	XP_063839386.1	XP_004924305.2	101743723	LOC101743723	transmembrane protein 115
135088492	XP_063839387.1	XP_004924335.1	101736703	Hakai	E3 ubiquitin-protein ligase Hakai
135088493	XP_063839388.1	NP_001036825.1	692356	Pcna	proliferating cell nuclear antigen
135088494	XP_063839390.1	XP_004924306.1	101743875	LOC101743875	NAD(P)H-hydrate epimerase
135088495	XP_063839391.1	XP_037874785.1	101736382	LOC101736382	FAD synthase
135088496	XP_063839392.1	XP_037874887.1	101742596	LOC101742596	proton-coupled folate transporter
135088498	XP_063839393.1	XP_037874784.1	101736249	LOC101736249	GPN-loop GTPase 1
135088500	XP_063839394.1	XP_037874702.1	101736562	Sec24AB	Protein transport protein Sec24AB
135088497	XP_063839395.1	XP_062524628.1	101736069	LOC101736069	myosin-2 heavy chain
135088501	XP_063839396.1	XP_012544241.1	101736037	MTF-1	Metal response element-binding Transcription Factor-1
135088503	XP_063839401.1	XP_004924297.1	101742676	LOC101742676	uncharacterized LOC101742676
135088504	XP_063839402.1	NP_001166682.1	100379395	Cpr66D	Cuticular protein 66D
135088505	XP_063839403.1	XP_004924293.1	101742049	LOC101742049	arrestin homolog
135088507	XP_063839406.1	XP_021202419.2	101735909	LOC101735909	uncharacterized LOC101735909
135088508	XP_063839407.1	XP_004924330.3	101735779	LOC101735779	probable RNA-binding protein 46
135088513	XP_063839412.1	XP_004927168.1	101743736	elgi	E3 ubiquitin-protein ligase NRDP1 elgi
135088514	XP_063839414.1	XP_012546116.1	101738570	LOC101738570	uncharacterized LOC101738570
135088515	XP_063839416.1	XP_037874773.2	101745286	RanBP3	ran-binding protein 3
135088516	XP_063839419.1	XP_037874792.1	101738440	Keap1	kelch like ECH associated protein 1
135088517	XP_063839421.1	XP_004927700.2	101741916	Pkcdelta	Protein kinase C delta
135088518	XP_063839425.1	XP_062531004.1	119630256	LOC119630256	uncharacterized LOC119630256
135088520	XP_063839427.1	XP_037874652.1	119630206	AspRS-m	aspartyl-tRNA synthetase, mitochondrial
135088525	XP_063839431.1	NP_001127724.1	100174937	NGR-A26	neuropeptide receptor A26
135088523	XP_063839432.1	XP_037866845.1	101743041	Rip11	Rab11 interacting protein
135088526	XP_063839434.1	XP_037874925.1	101741771	LOC101741771	pre-mRNA-splicing factor ISY1 homolog
135088533	XP_063839443.1	XP_004927166.1	101743503	LOC101743503	LMBR1 domain-containing protein 2 homolog
135088530	XP_063839444.1	XP_004932314.1	101744099	NANS	N-acetylneuraminic acid synthase
135088534	XP_063839445.1	NP_001127746.1	100187570	NGR-A30	neuropeptide receptor A30
135088539	XP_063839446.1	NP_001040410.1	732946	Vta1	vesicle trafficking 1
135088540	XP_063839447.1	XP_004926527.1	101740590	LOC101740590	NADH-cytochrome b5 reductase-like
135088541	XP_063839448.1	XP_004926528.1	101740729	LOC101740729	novel acetylcholine receptor chaperone
135088542	XP_063839449.1	NP_001106737.1	100134920	Hmga	high mobility group protein A
135088544	XP_063839450.1	NP_001104796.1	100127024	Rheb	Ras homolog enriched in brain
135088545	XP_063839451.1	XP_004926516.1	101738976	LOC101738976	SH3 domain-binding glutamic acid-rich protein homolog
135088546	XP_063839452.1	XP_004926517.1	101739124	LOC101739124	ceramide phosphoethanolamine synthase
135088543	XP_063839453.1	NP_001040133.1	692821	Hmgc	hydroxymethylglutaryl-CoA lyase
135088547	XP_063839454.1	XP_004926518.1	100862754	LOC100862754	poly [ADP-ribose] polymerase
135088550	XP_063839457.1	XP_037874783.1	101741008	LOC101741008	uncharacterized LOC101741008
135088552	XP_063839458.1	XP_004926522.1	101739960	DppIII	dipeptidyl peptidase 3
135088554	XP_063839460.1	XP_004926521.1	101739823	pont	RuvB-like helicase pontin
135088555	XP_063839461.1	XP_012546119.1	101739682	LOC101739682	uncharacterized LOC101739682
135088556	XP_063839462.1	XP_037875026.1	101742018	LOC101742018	cytochrome P450 4C1
135088522	XP_063839463.1	XP_004930035.1	101737593	LOC101737593	uncharacterized LOC101737593
135088553	XP_063839464.1	NP_001040196.1	692887	LOC692887	keratinocyte-associated protein 2
135088558	XP_063839466.1	XP_037874908.1	110385248	LOC110385248	odorant receptor 94b
135088559	XP_063839467.1	XP_037874726.1	101736848	Nc73EF	oxoglutarate dehydrogenase Nc73EF
135088561	XP_063839473.1	XP_037874804.1	101741956	LOC101741956	nucleolar protein dao-5
135088562	XP_063839475.1	NP_001268826.1	101738661	Sec63	translocation protein Sec63
135088563	XP_063839476.1	XP_004926444.1	101739401	Ctl1	choline transporter-like protein 1
135088564	XP_063839478.1	XP_004926446.1	101739640	LOC101739640	ribosome biogenesis protein BRX1 homolog
135088565	XP_063839479.1	XP_062530965.1	101742099	Zasp52	Z band alternatively spliced PDZ-motif protein 52
135088567	XP_063839483.1	XP_021203857.1	101739171	D2hgdh	D-2-hydroxyglutaric acid dehydrogenase
135088566	XP_063839484.1	XP_004930244.1	101741777	LOC101741777	snurportin-1
135088570	XP_063839488.1	XP_037874823.1	101746358	LOC101746358	serine/threonine-protein kinase Nek8
135088571	XP_063839493.1	NP_001040446.1	732985	U2A	small nuclear ribonucleoprotein polypeptide A'-like U2A
135088573	XP_063839494.1	XP_037874822.1	101741007	ND-B18	NADH dehydrogenase (ubiquinone) B18 subunit
135088572	XP_063839497.1	XP_004930242.1	101741498	LOC101741498	monocarboxylate transporter 5
135088576	XP_063839498.1	XP_037874743.1	110385346	LOC110385346	uncharacterized LOC110385346
135088579	XP_063839500.1	XP_021203848.2	101742254	LOC101742254	cAMP-specific 3',5'-cyclic phosphodiesterase
135088580	XP_063839512.1	NP_001139719.1	100272192	serpin-28	serine protease inhibitor 28
135088582	XP_063839524.1	XP_012546584.2	101740192	heph	polypyrimidine tract-binding protein 1 heph
135088583	XP_063839530.1	XP_012549346.1	101742310	LOC101742310	lachesin
135088585	XP_063839532.1	XP_004926452.2	101740408	und	methionyl aminopeptidase und
135088586	XP_063839533.1	XP_004926459.1	101741297	LOC101741297	uncharacterized LOC101741297
135088587	XP_063839534.1	NP_001037305.1	692739	serpin-1	antitrypsin
135088588	XP_063839555.1	NP_001037343.1	692763	LOC692763	cyclin B homolog
135088590	XP_063839561.1	XP_004926449.1	101740057	LOC101740057	BRISC and BRCA1-A complex member 2
135088591	XP_063839562.1	XP_004926432.1	101737298	Zasp66	PDZ_signaling and DUF4749 domain-containing protein Zasp66
135088594	XP_063839567.1	XP_004927079.1	101740059	twf	twinfilin actin binding protein
135088592	XP_063839568.1	NP_001040302.1	693084	LOC693084	guanylate kinase
135088595	XP_063839569.1	XP_004926451.1	101740278	LOC101740278	uncharacterized LOC101740278
135088596	XP_063839570.1	XP_004926461.1	101741523	LOC101741523	deoxyribose-phosphate aldolase
135088597	XP_063839571.1	XP_062532171.1	101738513	LOC101738513	DNA transposase THAP9
135088598	XP_063839574.1	XP_004926448.2	101739921	Cchl	Cytochrome c heme lyase
135088599	XP_063839575.1	XP_004927412.1	101740367	LOC101740367	uncharacterized LOC101740367
135088600	XP_063839577.1	XP_004927078.1	101739924	140up	RPII140-upstream gene protein
135088601	XP_063839578.1	NP_001108466.1	100141446	GSTe3	glutathione S-transferase epsilon 3
135088608	XP_063839584.1	XP_037874723.1	101741664	MICU1	Mitochondrial calcium uptake 1
135088610	XP_063839585.1	XP_004931871.1	101742415	LOC101742415	zinc finger protein 431
135088607	XP_063839587.1	XP_062524634.1	101739468	LOC101739468	myosin-IIIb
135088611	XP_063839589.1	XP_012550809.1	101737411	LOC101737411	zinc finger protein 729
135088612	XP_063839590.1	NP_001037349.1	692767	PTTH	prothoracicotropic hormone
135088613	XP_063839592.1	NP_001186538.1	100527944	Nrk	Neurospecific receptor kinase
135088614	XP_063839593.1	XP_037875024.1	101737553	LOC101737553	putative ATPase N2B
135088615	XP_063839594.1	XP_004931875.1	101742954	TfIIEalpha	transcription factor IIEalpha
135088616	XP_063839597.1	NP_001159614.1	100307005	BGRP4	beta-1,3-glucan recognition protein 4
135088617	XP_063839598.1	XP_004931874.1	101742808	LOC101742808	rab-like protein 3
135088618	XP_063839599.1	XP_004926652.1	101737060	Dbct	Dihydrolipoamide branched chain transacylase E2
135088620	XP_063839600.1	XP_012550813.1	101737835	LOC101737835	polyamine-transporting ATPase 13A3
