NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
135087842	LOC135087842	ankyrin-3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33732	NCBI Ortholog
135087843	LOC135087843	uncharacterized LOC135087843	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087844	LOC135087844	ankyrin repeat domain-containing protein 39	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	326173	NCBI Ortholog
135087845	LOC135087845	uncharacterized LOC135087845	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3885607	NCBI Ortholog
135087846	LOC135087846	uncharacterized LOC135087846	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	14462701	NCBI Ortholog
135087847	RtGEF	Rho-type guanine nucleotide exchange factor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4	35306	NCBI Ortholog
135087848	LOC135087848	uncharacterized LOC135087848	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087849	Taf5	TATA-box binding protein associated factor 5	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	47900	NCBI Ortholog
135087850	IntS10	integrator complex subunit 10	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	38444	NCBI Ortholog
135087851	LOC135087851	transmembrane protein 164	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35531	NCBI Ortholog
135087852	LOC135087852	collagen alpha-2(IV) chain-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087853	Col4a1	Collagen type IV alpha 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33727	NCBI Ortholog
135087854	LOC135087854	long-chain fatty acid transport protein 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087855	Stam	signal transducing adaptor molecule	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34505	NCBI Ortholog
135087856	LOC135087856	uncharacterized LOC135087856	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087857	LOC135087857	obscurin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087858	LOC135087858	long-chain fatty acid transport protein 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087859	LOC135087859	long-chain fatty acid transport protein 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087860	LOC135087860	long-chain fatty acid transport protein 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087861	LOC135087861	golgin subfamily A member 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36492	NCBI Ortholog
135087862	LOC135087862	trissin receptor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33812	NCBI Ortholog
135087863	LOC135087863	protein muscleblind	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	7	36945	NCBI Ortholog
135087864	T3dh	Type III alcohol dehydrogenase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37551	NCBI Ortholog
135087865	LOC135087865	alpha-tocopherol transfer protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087866	LOC135087866	alpha-tocopherol transfer protein-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087867	LOC135087867	retinol-binding protein pinta-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087868	LOC135087868	uncharacterized LOC135087868	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087869	Pka-C3	Protein kinase, cAMP-dependent, catalytic subunit 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39733	NCBI Ortholog
135087870	LOC135087870	queuine tRNA-ribosyltransferase catalytic subunit	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33307	NCBI Ortholog
135087871	LOC135087871	coiled-coil domain-containing protein 25	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31649	NCBI Ortholog
135087872	NC2beta	negative cofactor 2beta	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34875	NCBI Ortholog
135087873	LOC135087873	dolichyldiphosphatase 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087874	LOC135087874	uncharacterized LOC135087874	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087875	LOC135087875	uncharacterized LOC135087875	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087876	LOC135087876	uncharacterized LOC135087876	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087877	Tpr2	Tetratricopeptide repeat protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34984	NCBI Ortholog
135087878	LOC135087878	dnaJ homolog subfamily A member 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087879	LOC135087879	U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33677	NCBI Ortholog
135087880	mTTF	mitochondrial transcription termination factor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34837	NCBI Ortholog
135087881	LOC135087881	uncharacterized LOC135087881	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34027	NCBI Ortholog
135087882	LOC135087882	uncharacterized LOC135087882	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087883	LOC135087883	polycomb group protein Psc-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087884	LOC135087884	uncharacterized LOC135087884	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087885	LOC135087885	uncharacterized LOC135087885	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087886	mRpS18B	mitochondrial ribosomal protein S18B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35299	NCBI Ortholog
135087887	cnn	phosphodiesterase 4D interacting protein centrosomin	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	36491	NCBI Ortholog
135087888	LOC135087888	suppressor APC domain-containing protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	37957	NCBI Ortholog
135087889	LOC135087889	uncharacterized LOC135087889	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	34775	NCBI Ortholog
135087890	LOC135087890	glycerophosphocholine phosphodiesterase GPCPD1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	4		
135087891	LOC135087891	pancreatic lipase-related protein 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087892	LOC135087892	uncharacterized LOC135087892	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087893	LOC135087893	serine/threonine-protein phosphatase 1 regulatory subunit 10-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087894	LOC135087894	uncharacterized LOC135087894	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087895	LOC135087895	uncharacterized LOC135087895	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087896	l(2)37Bb	lethal (2) 37Bb	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	49427	NCBI Ortholog
135087897	LOC135087897	calcium load-activated calcium channel	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35174	NCBI Ortholog
135087898	LOC135087898	neuroligin-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087899	LOC135087899	sodium/hydrogen exchanger 9B2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	8		
135087900	LOC135087900	pancreatic triacylglycerol lipase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087901	LOC135087901	probable G-protein coupled receptor Mth-like 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087902	gbb	glass bottom boat	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37778	NCBI Ortholog
135087903	c12.1	spliceosome-associated protein CWC15	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	53435	NCBI Ortholog
135087904	LOC135087904	uncharacterized LOC135087904	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087905	Caper	RNA-binding protein 39-like protein Caper	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	33989	NCBI Ortholog
135087906	LOC135087906	uncharacterized LOC135087906	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087907	LOC135087907	histone-lysine N-methyltransferase SETD1A	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31343	NCBI Ortholog
135087908	LOC135087908	uncharacterized LOC135087908	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087909	LOC135087909	2',5'-phosphodiesterase 12	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	326158	NCBI Ortholog
135087910	IntS2	integrator complex subunit 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32745	NCBI Ortholog
135087911	Ac3	Adenylate cyclase 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35419	NCBI Ortholog
135087912	serp	chitin deacetylase-like protein serp	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40150	NCBI Ortholog
135087913	verm	LDLa and CE4_CDA_like_1 domain-containing protein vermiform	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	40149	NCBI Ortholog
135087914	LOC135087914	frizzled-7-B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	45307	NCBI Ortholog
135087915	Sec61beta	Sec61 translocon subunit beta	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	46080	NCBI Ortholog
135087916	LOC135087916	endoplasmic reticulum-Golgi intermediate compartment protein 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39657	NCBI Ortholog
135087917	LOC135087917	protein artichoke-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087918	mTerf3	mitochondrial transcription termination factor 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	40279	NCBI Ortholog
135087919	LOC135087919	reactive oxygen species modulator 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	39656	NCBI Ortholog
135087920	LOC135087920	golgin subfamily A member 2-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087921	RpL35	Ribosomal protein L35	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	31483	NCBI Ortholog
135087922	LOC135087922	protein timeless	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33571	NCBI Ortholog
135087923	LOC135087923	uncharacterized LOC135087923	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087924	Ccm3	programmed cell death protein 10 Ccm3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	41876	NCBI Ortholog
135087925	LOC135087925	larval cuticle protein LCP-30-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087926	Eogt	EGF-domain O-GlcNAc transferase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33424	NCBI Ortholog
135087927	kis	chromodomain helicase DNA binding protein kismet	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33185	NCBI Ortholog
135087928	AlaRS	alanine--tRNA ligase, cytoplasmic	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34156	NCBI Ortholog
135087929	LOC135087929	carnitine O-acetyltransferase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	40787	NCBI Ortholog
135087930	LOC135087930	protein rolling stone-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087931	Kap3	kinesin associated protein 3	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	32071	NCBI Ortholog
135087932	l(3)77CDf	phosphatidylserine synthase 1 homolog l(3)77CDf	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40281	NCBI Ortholog
135087933	LOC135087933	WD repeat-containing protein 55 homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	41419	NCBI Ortholog
135087934	LOC135087934	adenylate cyclase type 7-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087935	Wdr82	WD repeat domain 82	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34153	NCBI Ortholog
135087936	Kua	Plasmanylethanolamine desaturase Kua	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2	35300	NCBI Ortholog
135087937	LOC135087937	THAP domain-containing protein 5-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087938	Rab14	RAS oncogene family member Rab14	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34840	NCBI Ortholog
135087939	ND-13A	NADH dehydrogenase (ubiquinone) 13 kDa A subunit	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33744	NCBI Ortholog
135087940	LOC135087940	COP9 signalosome complex subunit 9	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	50227	NCBI Ortholog
135087941	Su(dx)	Suppressor of deltex	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33379	NCBI Ortholog
135087942	LOC135087942	uncharacterized LOC135087942	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087943	LOC135087943	uncharacterized LOC135087943	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087944	LOC135087944	uncharacterized LOC135087944	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087945	Dus2	Dihydrouridine synthase 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32377	NCBI Ortholog
135087946	LOC135087946	fibroblast growth factor receptor 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087947	LOC135087947	protein crossbronx homolog	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	47272	NCBI Ortholog
135087948	LOC135087948	UPF0598 protein CG30010	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	246389	NCBI Ortholog
135087949	Mpp6	M-phase phosphoprotein 6	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35382	NCBI Ortholog
135087950	l(2)34Fd	lethal (2) 34Fd	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34839	NCBI Ortholog
135087951	na	sodium leak channel non-selective protein na	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	45338	NCBI Ortholog
135087952	usp	retinoid X receptor ultraspiracle	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	9	31165	NCBI Ortholog
135087953	Zw	glucose-6-phosphate 1-dehydrogenase Zw	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	32974	NCBI Ortholog
135087954	LOC135087954	RB1-inducible coiled-coil protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40700	NCBI Ortholog
135087955	LOC135087955	uncharacterized LOC135087955	Ostrinia nubilalis	European corn borer	ncRNA	1		
135087956	LOC135087956	venom dipeptidyl peptidase 4-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087957	wdp	Leucine rich repeat protein windpipe	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37548	NCBI Ortholog
135087958	LOC135087958	peroxisomal N(1)-acetyl-spermine/spermidine oxidase-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087959	LOC135087959	cyclin-Y-like protein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34593	NCBI Ortholog
135087960	LOC135087960	uncharacterized LOC135087960	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	37031	NCBI Ortholog
135087961	LOC135087961	uncharacterized LOC135087961	Ostrinia nubilalis	European corn borer	ncRNA	2		
135087962	LOC135087962	tyrosine-protein kinase transmembrane receptor Ror-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087963	LOC135087963	venom acid phosphatase Acph-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087964	LOC135087964	venom acid phosphatase Acph-1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087965	LOC135087965	NHL repeat-containing protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	3355145	NCBI Ortholog
135087966	LOC135087966	protein ref(2)P-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135087967	LOC135087967	protein phosphatase 1L	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34069	NCBI Ortholog
135087968	LOC135087968	cysteine protease ATG4B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33283	NCBI Ortholog
135087969	LOC135087969	uncharacterized LOC135087969	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087970	slf	C-type lectin domain-containing protein slf	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33678	NCBI Ortholog
135087971	LOC135087971	zinc finger protein Xfin-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3		
135087972	TfIIS	RNA polymerase II elongation factor	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34883	NCBI Ortholog
135087973	LOC135087973	MKRN2 opposite strand protein	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33414	NCBI Ortholog
135087974	l(2)34Fc	lethal (2) 34Fc	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34838	NCBI Ortholog
135087975	Nipped-A	Transcription-associated protein Nipped-A	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	35483	NCBI Ortholog
135087976	LOC135087976	plexin-B	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43766	NCBI Ortholog
135087977	Hydr2	abhydrolase domain-containing protein 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	33532	NCBI Ortholog
135087978	Asx	Additional sex combs	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	36612	NCBI Ortholog
135087979	LOC135087979	uncharacterized LOC135087979	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087980	vari	MAGUK p55 subfamily member vari	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	3	35343	NCBI Ortholog
135087981	LOC135087981	uricase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34060	NCBI Ortholog
135087982	LOC135087982	sodium-coupled monocarboxylate transporter 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087983	LOC135087983	uncharacterized LOC135087983	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	26067063	NCBI Ortholog
135087984	LOC135087984	uncharacterized LOC135087984	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	43171	NCBI Ortholog
135087985	LOC135087985	LIM domain transcription factor LMO4	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34361	NCBI Ortholog
135087986	LOC135087986	sodium-coupled monocarboxylate transporter 1-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	2		
135087987	LOC135087987	adult-specific cuticular protein ACP-20-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
135087988	LOC135087988	endoplasmic reticulum transmembrane helix translocase	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	34546	NCBI Ortholog
135087989	Glg1	golgi glycoprotein 1	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40382	NCBI Ortholog
135087990	Prim2	DNA primase subunit 2	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	44915	NCBI Ortholog
135087991	LOC135087991	L-threonine 3-dehydrogenase, mitochondrial	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	40268	NCBI Ortholog
135087992	Tmem18	transmembrane protein 18	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1	246418	NCBI Ortholog
135087993	LOC135087993	myosin-VIIa-like	Ostrinia nubilalis	European corn borer	PROTEIN_CODING	1		
