Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_085127.1	13657774	13690963	21	minus	cytochrome P450 4C1	LOC101737728	101737728	protein-coding	XM_038018410.2	XP_037874338.1	495	
NC_085127.1	13671493	13687898	21	plus	cytochrome P450 4C1	LOC101737305	101737305	protein-coding	XM_004927546.5	XP_004927603.2	490	
NC_085127.1	13691782	13704946	21	minus	cytochrome P450 4C1-like	LOC101743022	101743022	protein-coding	NM_001309599.1	NP_001296528.1	490	
NC_085127.1	13703767	13720670	21	plus	cytochrome P450 4C1	LOC101738473	101738473	protein-coding	XM_012689466.4	XP_012544920.1	495	
NC_085127.1	13746116	13837200	21	minus	neuropeptide receptor A29	NGR-A29	100187569	protein-coding	NM_001134273.2	NP_001127745.1	416	
NC_085127.1	13856633	13880970	21	plus	AP-3 complex subunit beta-2	LOC101743168	101743168	protein-coding	XM_038018378.2	XP_037874306.1	1046	
NC_085127.1	13880964	13887605	21	minus	putative nuclease HARBI1	LOC101743308	101743308	protein-coding	XM_004925031.5	XP_004925088.1	463	
NC_085127.1	13889962	13906793	21	plus	myogenesis-regulating glycosidase	LOC101738603	101738603	protein-coding	XM_004925001.5	XP_004925058.2	679	
NC_085127.1	13890138	13916345	21	minus	uncharacterized LOC119630103	LOC119630103	119630103	protein-coding	XM_038018422.2	XP_037874350.2	1751	
NC_085127.1	13913433	13924817	21	plus	myogenesis-regulating glycosidase	LOC101738735	101738735	protein-coding	XM_004925002.4	XP_004925059.1	638	
NC_085127.1	13926205	13940747	21	minus	nucleolar protein 6	LOC101738878	101738878	protein-coding	XM_004925003.4	XP_004925060.2	1120	
NC_085127.1	13943289	13980074	21	minus	probable isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial	LOC101739299	101739299	protein-coding	XM_038018448.2	XP_037874376.1	393	
NC_085127.1	13982738	13986351	21	plus	vacuolar protein sorting-associated protein 33B	LOC101739445	101739445	protein-coding	XM_038018452.2	XP_037874380.1	649	
NC_085127.1	13986333	14020451	21	minus	phosphatidylinositol 3-kinase catalytic subunit type 3	LOC101743450	101743450	protein-coding	XM_012689486.4	XP_012544940.2	901	
NC_085127.1	14025524	14050690	21	minus	integral membrane protein DGCR2/IDD	LOC101739727	101739727	protein-coding	XM_004925009.5	XP_004925066.2	134	
NC_085127.1	14058559	14067063	21	plus	katanin p60 ATPase-containing subunit A-like 2	LOC101739866	101739866	protein-coding	XM_004925010.5	XP_004925067.2	453	
NC_085127.1	14067006	14076064	21	minus	BTB/POZ domain-containing protein 2	LOC101740000	101740000	protein-coding	XM_038018453.2	XP_037874381.1	505	
NC_085127.1	14077607	14131526	21	plus	ras-specific guanine nucleotide-releasing factor 1	LOC101743588	101743588	protein-coding	XM_062674797.1	XP_062530781.1	1539	
NC_085127.1	14144461	14154033	21	minus	monocarboxylate transporter 14	LOC101743728	101743728	protein-coding	XM_012689492.4	XP_012544946.1	735	
NC_085127.1	14161831	14179825	21	plus	monocarboxylate transporter 14	LOC101740131	101740131	protein-coding	XM_012689487.4	XP_012544941.1	773	
NC_085127.1	14183050	14190781	21	minus	myogenesis-regulating glycosidase	LOC733140	733140	protein-coding	XM_004925016.5	XP_004925073.4	635	
NC_085127.1	14203657	14209312	21	plus	tubulin-specific chaperone A	LOC134198666	134198666	protein-coding	XM_062674776.1	XP_062530760.1	113	
NC_085127.1	14205091	14209312	21	plus	leucine-rich repeat-containing protein AAC1	LOC101740271	101740271	protein-coding	XM_004925013.5	XP_004925070.1	411	
NC_085127.1	14212813	14225321	21	minus	DDB1- and CUL4-associated factor 12 homolog	LOC101740776	101740776	protein-coding	XM_012689494.4	XP_012544948.2	446	
NC_085127.1	14282567	14464544	21	plus	titin	LOC101744170	101744170	protein-coding	XM_062674755.1	XP_062530739.1	12331	
NC_085127.1	14468420	14529771	21	minus	myogenesis-regulating glycosidase	LOC101744314	101744314	protein-coding	XM_012689482.4	XP_012544936.1	911	
NC_085127.1	14534667	14570439	21	minus	sorting nexin-27	LOC101740916	101740916	protein-coding	XM_004925018.5	XP_004925075.1	521	
NC_085127.1	14559760	14619101	21	plus	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial	LOC101741058	101741058	protein-coding	XM_038018536.2	XP_037874464.1	570	
NC_085127.1	14619099	14620936	21	minus	kynureninase	Kynu	100233161	protein-coding	NM_001142927.1	NP_001136399.1	426	
NC_085127.1	14633065	14640253	21	plus	cytochrome b-c1 complex subunit 2, mitochondrial	LOC101744457	101744457	protein-coding	XM_004925039.5	XP_004925096.1	457	
NC_085127.1	14641064	14642381	21	plus	uncharacterized LOC101741203	LOC101741203	101741203	protein-coding	XM_004925020.3	XP_004925077.1	217	
NC_085127.1	14705870	14724470	21	minus	cytochrome P450 6k1	LOC101744746	101744746	protein-coding	XM_038018516.2	XP_037874444.1	499	
NC_085127.1	14888918	14893579	21	minus	uncharacterized LOC119630122	LOC119630122	119630122	protein-coding	XM_038018586.2	XP_037874514.1	789	
NC_085127.1	15157343	15318346	21	plus	lachesin	LOC101745031	101745031	protein-coding	XM_012689479.4	XP_012544933.1	293	
NC_085127.1	15269114	15277526	21	minus	uncharacterized LOC119630131	LOC119630131	119630131	protein-coding	XM_062674787.1	XP_062530771.1	1418	
NC_085127.1	15318434	15331921	21	minus	WD repeat, SAM and U-box domain-containing protein 1	LOC101745180	101745180	protein-coding	XM_038018617.2	XP_037874545.1	879	
NC_085128.1	41815	46529	22	minus	palmitoyltransferase app	LOC101745665	101745665	protein-coding	XM_038018907.2	XP_037874835.1	400	
NC_085128.1	54607	56353	22	plus	triose-phosphate transporter-like protein	TPT	100500752	protein-coding	NM_001195455.1	NP_001182384.1	311	
NC_085128.1	60081	93560	22	minus	endoplasmin-like	LOC101743498	101743498	protein-coding	NM_001279474.2	NP_001266403.1	810	
NC_085128.1	63872	66687	22	plus	uncharacterized LOC105841597	LOC105841597	105841597	protein-coding	XM_012690161.4	XP_012545615.1	138	
NC_085128.1	92357	130631	22	plus	protein vestigial	LOC101742732	101742732	protein-coding	XM_012690157.4	XP_012545611.1	269	
NC_085128.1	165723	168311	22	minus	cholinesterase 2	LOC101745520	101745520	protein-coding	XM_021347827.3	XP_021203502.2	544	
NC_085128.1	183790	192186	22	plus	cholinesterase 2	LOC101745376	101745376	protein-coding	XM_038019040.2	XP_037874968.1	544	
NC_085128.1	228915	231830	22	minus	uncharacterized LOC119630274	LOC119630274	119630274	protein-coding	XM_062674839.1	XP_062530823.1	194	
NC_085128.1	234446	257661	22	plus	uncharacterized LOC101745226	LOC101745226	101745226	protein-coding	XM_038018787.2	XP_037874715.1	1274	
NC_085128.1	317782	341360	22	plus	ionotropic receptor 75a	LOC101745077	101745077	protein-coding	XM_062675080.1	XP_062531064.1	682	
NC_085128.1	434237	527266	22	minus	lachesin	LOC101744934	101744934	protein-coding	XM_012690156.4	XP_012545610.1	427	
NC_085128.1	538385	544338	22	plus	uncharacterized LOC119630214	LOC119630214	119630214	protein-coding	XM_038018782.2	XP_037874710.1	391	
NC_085128.1	635749	638801	22	plus	alpha-esterase 40	ae40	100144550	protein-coding	NM_001123342.3	NP_001116814.1	545	
NC_085128.1	642182	646538	22	plus	alpha-esterase 41	ae41	100174826	protein-coding	NM_001130880.1	NP_001124352.1	541	
NC_085128.1	662390	668394	22	plus	skin secretory protein xP2-like	LOC119630224	119630224	protein-coding	XM_062675082.1	XP_062531066.1	513	
NC_085128.1	679980	764905	22	plus	neuropeptide receptor A12	NGR-A12	100174916	protein-coding	NM_001134237.1	NP_001127709.1	441	
NC_085128.1	778914	790060	22	minus	pickpocket protein 28	LOC110385146	110385146	protein-coding	XM_021347822.3	XP_021203497.2	263	
NC_085128.1	803025	825218	22	minus	sodium channel protein Nach	LOC101744791	101744791	protein-coding	XM_021347817.3	XP_021203492.3	429	
NC_085128.1	843301	848167	22	plus	uncharacterized LOC101738826	LOC101738826	101738826	protein-coding	XM_062675083.1	XP_062531067.1	780	
NC_085128.1	867301	1025834	22	minus	neuropeptide receptor A35	NGR-A35	100187575	protein-coding	NM_001134279.1	NP_001127751.1	397	
NC_085128.1	876137	884125	22	minus	uncharacterized LOC119630213	LOC119630213	119630213	protein-coding	XM_038018781.2	XP_037874709.1	205	
NC_085128.1	1105084	1113316	22	minus	lebercilin-like protein	LOC101742446	101742446	protein-coding	XM_004925859.5	XP_004925916.1	597	
NC_085128.1	1120169	1137566	22	minus	iron-sulfur clusters transporter ABCB7, mitochondrial	LOC101742204	101742204	protein-coding	XM_004925857.5	XP_004925914.2	729	
NC_085128.1	1143137	1144537	22	minus	SET domain-containing protein 4	LOC101744648	101744648	protein-coding	XM_004925875.5	XP_004925932.2	458	
NC_085128.1	1146193	1148743	22	plus	mitotic spindle assembly checkpoint protein MAD2A	LOC101742054	101742054	protein-coding	XM_004925856.5	XP_004925913.1	207	
NC_085128.1	1152606	1296458	22	minus	protein vein	LOC101741910	101741910	protein-coding	XM_004925855.5	XP_004925912.2	301	
NC_085128.1	1355897	1365126	22	minus	serine/arginine repetitive matrix protein 1-like	LOC119630223	119630223	protein-coding	XM_062675084.1	XP_062531068.1	502	
NC_085128.1	1386866	1388644	22	minus	uncharacterized LOC101744504	LOC101744504	101744504	protein-coding	XM_012690147.4	XP_012545601.1	477	
NC_085128.1	1430045	1445856	22	plus	netrin receptor UNC5C	LOC101741765	101741765	protein-coding	XM_012690144.4	XP_012545598.2	563	
NC_085128.1	1468756	1475783	22	minus	serine/arginine repetitive matrix protein 1-like	LOC134201029	134201029	protein-coding	XM_062675085.1	XP_062531069.1	623	
NC_085128.1	1476140	1498207	22	plus	uncharacterized protein K02A2.6-like	LOC119630222	119630222	protein-coding	XM_038018912.2	XP_037874840.2	623	
NC_085128.1	1511765	1524723	22	plus	peroxidase	LOC105841592	105841592	protein-coding	XM_062675086.1	XP_062531070.1	533	
NC_085128.1	1536097	1550067	22	minus	peroxidase	LOC101744078	101744078	protein-coding	XM_012690169.3	XP_012545623.2	613	
NC_085128.1	1551135	1568014	22	minus	peroxidase	LOC101743930	101743930	protein-coding	XM_004925871.4	XP_004925928.3	615	
NC_085128.1	1571600	1586595	22	minus	peroxidase	LOC119630268	119630268	protein-coding	XM_038019074.2	XP_037875002.2	632	
NC_085128.1	1602016	1617102	22	minus	peroxidase-like	LOC101742666	101742666	protein-coding	XM_038019091.2	XP_037875019.1	632	
NC_085128.1	1634717	1646661	22	minus	peroxidase	LOC119628359	119628359	protein-coding	XM_004925869.5	XP_004925926.1	632	
NC_085128.1	1768789	1951796	22	plus	netrin receptor UNC5C	LOC101743390	101743390	protein-coding	XM_004924749.5	XP_004924806.1	1015	
NC_085128.1	1816859	1827228	22	minus	uncharacterized LOC119630227	LOC119630227	119630227	protein-coding	XM_062675087.1	XP_062531071.1	1137	
NC_085128.1	2130187	2171783	22	plus	nascent polypeptide-associated complex subunit alpha, muscle-specific form-like	LOC119630228	119630228	protein-coding	XM_062675088.1	XP_062531072.1	772	
NC_085128.1	2192212	2194169	22	minus	protein amnionless	LOC101743254	101743254	protein-coding	XM_004924748.4	XP_004924805.1	427	
NC_085128.1	2281299	2282408	22	plus	uncharacterized LOC101744833	LOC101744833	101744833	protein-coding	XM_012689189.4	XP_012544643.1	264	
NC_085128.1	2286588	2296036	22	plus	interferon-related developmental regulator 2	LOC101744697	101744697	protein-coding	XM_038018883.2	XP_037874811.1	425	
NC_085128.1	2297905	2325166	22	minus	transcription factor RFX3	LOC101744551	101744551	protein-coding	XM_038018847.2	XP_037874775.1	744	
NC_085128.1	2325158	2326977	22	plus	ubiquitin-like protein 4A	LOC101743019	101743019	protein-coding	XM_004924747.5	XP_004924804.2	151	
NC_085128.1	2326968	2336452	22	minus	uncharacterized LOC105841428	LOC105841428	105841428	protein-coding	XM_038018879.2	XP_037874807.1	790	
NC_085128.1	2337482	2341524	22	plus	nucleoporin Nup35	LOC101742780	101742780	protein-coding	XM_004924745.4	XP_004924802.1	292	
NC_085128.1	2345404	2348235	22	minus	BWK-1-like protein	LOC693093	693093	protein-coding	NM_001046846.1	NP_001040311.1	234	
NC_085128.1	2359271	2367217	22	minus	akirin protein	LOC100862827	100862827	protein-coding	NM_001257048.1	NP_001243977.1	195	
NC_085128.1	2368483	2371711	22	plus	chromatin modifying protein 1b	LOC692931	692931	protein-coding	NM_001046773.1	NP_001040238.1	203	
NC_085128.1	2373515	2392868	22	minus	spermine synthase	LOC101742636	101742636	protein-coding	XM_004924744.5	XP_004924801.2	372	
NC_085128.1	2393272	2397175	22	plus	mRNA cap-binding protein eIF4E	LOC732913	732913	protein-coding	NM_001046914.1	NP_001040379.1	210	
NC_085128.1	2399102	2402943	22	plus	eukaryotic initiation factor 4E-1	LOC100037427	100037427	protein-coding	NM_001098362.2	NP_001091832.1	191	
NC_085128.1	2403433	2421906	22	minus	X-linked retinitis pigmentosa GTPase regulator	LOC101742490	101742490	protein-coding	XM_004924743.5	XP_004924800.1	722	
NC_085128.1	2430984	2587293	22	minus	uncharacterized LOC101742338	LOC101742338	101742338	protein-coding	XM_004924742.3	XP_004924799.1	386	
NC_085128.1	2629001	2826722	22	plus	four and a half LIM domains protein 2	LOC101741761	101741761	protein-coding	XM_004924737.4	XP_004924794.2	562	
NC_085128.1	2777701	2779730	22	plus	uncharacterized LOC134200940	LOC134200940	134200940	protein-coding	XM_062674869.1	XP_062530853.1	341	
NC_085128.1	2826708	2830268	22	minus	uracil phosphoribosyltransferase homolog	LOC101742199	101742199	protein-coding	XM_004924741.4	XP_004924798.1	223	
NC_085128.1	2831435	2883572	22	minus	elongation of very long chain fatty acids protein 6	LOC101741480	101741480	protein-coding	XM_004924735.5	XP_004924792.1	308	
NC_085128.1	2889932	2957433	22	minus	glutamate synthase	Gogat	751838	protein-coding	NM_001048213.1	NP_001041678.1	2046	
NC_085128.1	2959973	2988382	22	plus	all trans-polyprenyl-diphosphate synthase PDSS2	LOC101741344	101741344	protein-coding	XM_004924734.3	XP_004924791.1	432	
NC_085128.1	2990253	3148918	22	minus	methylcytosine dioxygenase TET	LOC101743969	101743969	protein-coding	XM_021347027.3	XP_021202702.2	2465	
NC_085128.1	3153874	3193220	22	minus	protein spaetzle 5	LOC101741202	101741202	protein-coding	XM_004924733.5	XP_004924790.1	412	
NC_085128.1	3202878	3231442	22	minus	phosphatidate cytidylyltransferase, photoreceptor-specific	LOC101741056	101741056	protein-coding	XM_038018860.2	XP_037874788.1	446	
NC_085128.1	3232991	3233952	22	plus	uncharacterized LOC101740914	LOC101740914	101740914	protein-coding	XM_004924731.5	XP_004924788.2	253	
NC_085128.1	3235011	3459556	22	minus	hybrid signal transduction histidine kinase I	LOC101743821	101743821	protein-coding	XM_004924752.5	XP_004924809.1	1013	
NC_085128.1	3540833	3545699	22	minus	catalase	LOC101743673	101743673	protein-coding	XM_004924751.5	XP_004924808.2	515	
NC_085128.1	3575421	3577535	22	minus	catalase	LOC101746029	101746029	protein-coding	XM_038019106.2	XP_037875034.1	515	
NC_085128.1	3589029	3592285	22	minus	catalase	LOC101746170	101746170	protein-coding	XM_004933731.4	XP_004933788.3	520	
NC_085128.1	3623736	3627471	22	minus	catalase	LOC101741329	101741329	protein-coding	XM_038018916.2	XP_037874844.1	515	
NC_085128.1	3637331	3649819	22	plus	dnaJ homolog dnj-5	LOC101740775	101740775	protein-coding	NM_001309628.1	NP_001296557.1	846	
NC_085128.1	3651855	3656627	22	minus	pre-rRNA-processing protein TSR1 homolog	LOC101740635	101740635	protein-coding	XM_004924729.5	XP_004924786.1	783	
NC_085128.1	3658795	3664253	22	plus	transport protein Sec61 alpha subunit	Sec61alpha	733068	protein-coding	NM_001044163.1	NP_001037628.1	476	
NC_085128.1	3664691	3671483	22	minus	midnolin homolog	LOC101740495	101740495	protein-coding	XM_004924728.5	XP_004924785.1	767	
NC_085128.1	3677315	3711960	22	minus	ATP-binding cassette sub-family D member 3	LOC101743534	101743534	protein-coding	XM_038019012.2	XP_037874940.1	667	
NC_085128.1	3713046	3714932	22	minus	heat shock protein 68	LOC100862772	100862772	protein-coding	NM_001256999.1	NP_001243928.1	628	
NC_085128.1	3751324	3812687	22	minus	uncharacterized LOC101737035	LOC101737035	101737035	protein-coding	XM_004931948.4	XP_004932005.1	153	
NC_085128.1	3824314	3829749	22	plus	uncharacterized LOC101736821	LOC101736821	101736821	protein-coding	XM_004931947.4	XP_004932004.1	114	
NC_085128.1	3829748	3834383	22	minus	calreticulin	Crt	692629	protein-coding	NM_001043610.1	NP_001037075.1	398	
NC_085128.1	3837225	3846034	22	minus	guanine nucleotide-binding protein-like 3 homolog	LOC101736688	101736688	protein-coding	XM_004931946.5	XP_004932003.1	586	
NC_085128.1	3848617	3896701	22	plus	uncharacterized LOC101746732	LOC101746732	101746732	protein-coding	XM_038018871.2	XP_037874799.1	416	
NC_085128.1	3899383	3900683	22	plus	DNA polymerase epsilon subunit 4	LOC101736457	101736457	protein-coding	XM_004931945.5	XP_004932002.1	145	
NC_085128.1	3901244	3942445	22	minus	5'-3' exoribonuclease 1	LOC101746591	101746591	protein-coding	XM_012695337.4	XP_012550791.2	1499	
NC_085128.1	3944013	3948149	22	plus	uncharacterized LOC101736158	LOC101736158	101736158	protein-coding	XM_004931942.4	XP_004931999.1	196	
NC_085128.1	3948140	3958608	22	minus	ATP-binding cassette sub-family G member 5	LOC101735894	101735894	protein-coding	XM_004931940.4	XP_004931997.1	640	
NC_085128.1	3959996	4032003	22	plus	ATP-binding cassette sub-family G member 8	LOC101746447	101746447	protein-coding	XM_012695374.4	XP_012550828.1	913	
NC_085128.1	4032001	4040183	22	minus	spermatogenesis-associated protein 6	LOC101735668	101735668	protein-coding	XM_004931939.5	XP_004931996.1	298	
NC_085128.1	4041728	4043992	22	plus	cryptochrome-1	LOC101735529	101735529	protein-coding	XM_038018902.2	XP_037874830.1	441	
NC_085128.1	4044392	4118582	22	plus	cystinosin homolog	LOC101747227	101747227	protein-coding	XM_004931936.5	XP_004931993.1	429	
NC_085128.1	4139526	4184093	22	plus	putative sugar transporter protein 5	ST5	100500753	protein-coding	NM_001195456.1	NP_001182385.1	508	
NC_085128.1	4187880	4194844	22	plus	facilitated trehalose transporter Tret1-2 homolog	LOC101747090	101747090	protein-coding	XM_004931934.5	XP_004931991.2	490	
NC_085128.1	4194959	4224063	22	minus	aminoacylase-1	LOC101746161	101746161	protein-coding	XM_038018869.2	XP_037874797.1	399	
NC_085128.1	4214335	4245686	22	plus	general odorant-binding protein 70	LOC101746958	101746958	protein-coding	XM_004931933.5	XP_004931990.1	184	
NC_085128.1	4256127	4263043	22	plus	cuticular protein RR-1 motif 47	CPR47	100379424	protein-coding	NM_001173238.1	NP_001166709.1	398	
NC_085128.1	4268943	4423186	22	minus	calcium uniporter protein, mitochondrial	LOC101746817	101746817	protein-coding	XM_004931932.5	XP_004931989.1	374	
NC_085128.1	4306267	4413486	22	plus	uncharacterized LOC110386198	LOC110386198	110386198	protein-coding	XM_021351789.3	XP_021207464.2	1817	
NC_085128.1	4425013	4440195	22	plus	phospholipase A-2-activating protein	LOC101746543	101746543	protein-coding	XM_004931930.5	XP_004931987.1	772	
