Gene ID	Protein accession
101740127	XP_004923746.1
101746092	XP_021202045.2
119630446	XP_037875869.1
101740397	XP_037875791.1
101746235	XP_004923786.2
101740534	XP_004923749.2
101740769	XP_021202031.1
101740909	XP_021202032.2
101741052	XP_004923752.1
101741378	XP_004923754.1
101741515	XP_021202034.1
100431171	NP_001171667.1
105841276	XP_012543806.2
134198722	XP_062531617.1
101746374	XP_012543791.1
101746513	XP_037876080.1
101741796	XP_004923757.1
101746654	XP_012543804.2
101741945	XP_004923758.2
778509	NP_001091804.1
101742192	XP_021202038.1
110384794	XP_021202040.1
119630447	XP_037875870.1
101742330	XP_004923761.1
101742629	XP_021202041.1
105842638	XP_037875987.1
101737193	XP_004924903.2
100141426	NP_001166873.1
101737340	XP_004924904.1
134198676	XP_004924906.2
101738930	XP_004924915.2
101739070	XP_012544765.2
110384989	XP_062531539.1
101737811	XP_004924908.2
101743163	XP_004924158.1
110384990	XP_021202795.2
105841439	XP_012544742.1
101737942	XP_004924909.2
101738075	XP_004924910.2
110384988	XP_021202776.1
119630495	XP_037876004.1
110386611	XP_062531630.1
101745787	XP_037876037.2
110385307	XP_021204111.2
101739354	XP_037875814.1
134201221	XP_062531559.1
134201222	XP_062531560.1
101739776	XP_004924921.1
119630443	XP_037875845.2
101738386	XP_004924911.1
101739913	XP_021202787.1
134201223	XP_062531561.1
101738524	XP_004924912.1
101740182	XP_037875654.1
134201237	XP_062531655.1
134201236	XP_062531654.1
134201217	XP_062531555.1
134201220	XP_062531558.1
105842625	XP_037875719.1
134201224	XP_062531562.1
119630451	XP_037875877.1
105841939	XP_062531530.1
101736124	XP_037876050.1
101736259	XP_004923111.2
101743964	XP_037875986.1
101744111	XP_012552942.2
134201239	XP_062531657.1
101736391	XP_004923112.1
101744396	XP_021209076.2
134201225	XP_062531563.1
101744544	XP_037876008.1
101736511	XP_004923113.1
101736648	XP_004923114.2
101736787	XP_004923115.1
101737047	XP_004923117.1
101736916	XP_004923116.1
692979	NP_001037412.2
134201240	XP_062531672.1
100379189	NP_001166194.1
101737185	XP_004923118.1
101744691	XP_004923175.2
101744827	XP_004923176.1
101737763	XP_021209084.2
101737620	XP_004923122.1
101744638	XP_004923373.1
101744973	XP_037875602.1
101737900	XP_004923124.1
101738032	XP_004923125.1
101738649	XP_004923131.1
100127019	XP_004923130.1
101738785	XP_004923132.1
100141439	NP_001108346.1
119630453	XP_037875881.1
100216352	NP_001135962.1
101745557	XP_012552909.2
101745705	XP_004923181.3
101739009	XP_037875819.1
100101180	NP_001093278.1
101740175	XP_012552898.1
101739859	XP_004923140.1
101739717	XP_004923139.1
101739492	XP_037876057.1
732954	NP_001040417.1
101739156	NP_001268822.1
101740395	XP_004923144.1
101740532	XP_004923145.2
101740714	XP_004923146.2
101746552	XP_021209105.2
100190959	NP_001129357.1
101742691	XP_037875888.1
101740851	XP_021209106.1
101741098	XP_004923150.2
101741339	XP_004923151.1
101746832	XP_037875627.1
101741556	XP_004923153.1
101746973	XP_012552927.2
101735452	XP_012552943.1
101741703	XP_004923154.1
101741851	XP_004923155.1
101735589	XP_037875595.1
101735728	XP_012552890.2
134201247	XP_062531721.1
101742143	XP_037875891.1
101742002	XP_012552938.1
101742289	XP_004923158.1
101742436	XP_012552945.1
101742580	XP_004923160.1
101742720	XP_004923161.2
101735990	XP_004923196.2
101736125	XP_062531813.1
101742872	XP_004923162.1
101743014	XP_004923163.2
101743159	XP_004923164.1
100302629	NP_001177919.1
105842960	XP_012552891.2
101736392	XP_021209119.1
101736649	XP_037875643.1
134201198	XP_062531540.1
100379347	NP_001166638.1
101743580	XP_004923167.1
101736788	XP_062531726.1
101735465	XP_037875624.1
101737048	XP_062531733.1
101743815	XP_004923169.1
101737333	XP_062531675.1
119630465	XP_037875904.1
101747173	XP_012545950.1
134201215	XP_062531554.1
101737821	XP_037876047.1
101747035	XP_021203773.1
105842541	XP_037876039.2
101746900	XP_004926355.1
110385218	XP_021203780.2
101746760	NP_001266364.1
101746622	XP_004926353.1
101737398	XP_037876093.1
101746476	XP_004926352.1
101737251	XP_037876088.2
101746338	XP_004926351.1
101736977	XP_004926367.1
100862768	NP_001243924.1
101746103	XP_004926349.1
101745958	XP_004926348.1
101745817	XP_004926347.1
101736713	XP_037875675.1
100379322	NP_001166623.2
101745670	XP_004926346.1
692888	NP_001040197.1
101736571	XP_004926365.3
101736444	XP_037875617.1
105841651	XP_062531743.1
100862834	NP_001243984.1
101736046	XP_037875669.1
134201260	XP_062531745.1
101745525	XP_004926345.2
101745230	XP_004926343.1
732973	NP_001040435.1
101735789	XP_021203783.2
101745081	XP_004926342.1
100174843	NP_001124369.1
101744840	XP_004926341.1
101744610	XP_004926338.1
101744463	XP_012545975.1
101735646	XP_021203764.2
101744320	XP_004926336.1
101744175	XP_004926335.2
110385213	XP_021203765.1
101743932	XP_004926333.2
101735379	XP_037875952.1
119630463	XP_037875901.1
101738534	NP_001296477.1
101738397	XP_037875977.2
101738257	NP_001296465.1
778453	NP_001091752.1
110385357	XP_021204224.3
101738253	XP_012546571.1
119630402	XP_037875639.1
101741065	XP_037875641.1
101740641	XP_004927345.2
732876	NP_001040344.1
101740923	XP_037875820.1
134201267	XP_062531754.1
134201268	XP_062531760.1
101740782	XP_004927346.1
101740502	XP_004927344.1
732918	NP_001040383.1
101740283	XP_004927343.1
101740141	XP_004927342.2
692458	NP_001036914.1
105841814	XP_037876033.1
101740008	XP_037875731.2
733001	NP_001040462.1
101738370	XP_037875792.1
101735744	XP_037875807.1
100862759	NP_001243917.1
101736137	XP_037875647.1
101736271	XP_021204014.1
101744122	XP_012546305.2
101736402	XP_004926716.1
134201271	XP_062531767.1
732916	NP_001037580.1
732949	NP_001037584.1
134201311	XP_062531814.1
134198656	XP_037875554.1
101744554	XP_004926691.1
101744699	XP_004926692.2
110384728	XP_021204019.2
101745083	XP_021204020.1
101745472	XP_012546289.1
101745566	XP_004926696.1
101745819	XP_004926698.2
101745960	XP_004926699.1
101738441	XP_004926731.2
101738572	XP_012546284.2
101746246	XP_004926701.1
692922	NP_001040230.1
101746105	XP_012546291.1
101738847	XP_004926734.1
101746477	XP_004926703.2
101746624	XP_062531815.1
134198723	XP_062531816.1
134201312	XP_062531817.1
134201313	XP_062531818.1
134201314	XP_062531819.1
134201315	XP_062531820.1
134201316	XP_062531821.1
101746942	XP_062531822.1
101739126	XP_012546304.1
101747075	XP_004926707.1
119630462	XP_037875900.1
101739264	XP_037875899.1
101742865	XP_004933896.3
101742714	XP_062531823.1
101742573	XP_004933894.4
101739825	XP_037875897.1
101744591	XP_062531824.1
101740095	XP_037875827.2
692643	NP_001037088.1
101735603	XP_004926711.3
101743523	XP_037875671.1
101744342	XP_037875836.1
101747165	XP_037875928.2
134198689	XP_062531771.1
134201317	XP_062531825.1
134201270	XP_062531764.1
134201318	XP_062531826.1
134201269	XP_062531761.1
119629146	XP_037870006.2
134201319	XP_062531827.1
110385500	XP_037875984.2
134201286	XP_062531776.1
101745479	XP_037875942.1
101742213	NP_001296515.1
105841853	XP_012546980.3
101741915	XP_037875736.2
101741770	XP_037875936.1
101741630	XP_004927560.1
692607	NP_001037053.1
134201289	XP_062531792.1
119630980	XP_037877424.2
101742037	XP_037876028.2
119628567	XP_037867235.2
101741889	XP_004933769.3
101741993	XP_037875619.2
101744966	XP_062531777.1
692937	NP_001040243.1
101737775	XP_021204518.2
134201292	XP_062531793.1
119630459	XP_037875893.1
134201320	XP_062531829.1
134201321	XP_062531830.1
110386554	XP_062531794.1
134201296	XP_062531802.1
134201295	XP_062531795.1
119630401	XP_037875635.2
119630475	XP_037875927.2
105841816	XP_062531831.1
134198650	XP_062531799.1
119630477	XP_062531796.1
119630476	XP_062531832.1
119629131	XP_037869966.2
134201303	XP_062531804.1
119630229	XP_062531833.1
105842734	XP_012552445.3
134201322	XP_062531834.1
100301501	NP_001153669.1
134201304	XP_062531805.1
119629362	XP_062531835.1
134201305	XP_062531806.1
134201306	XP_062531807.1
134201307	XP_062531808.1
134201310	XP_062531812.1
134201309	XP_062531811.1
692353	NP_001036781.1
134201308	XP_062531809.1
134201205	XP_062531546.1
100301498	NP_001153666.1
100301500	NP_001153668.1
134201206	XP_062531547.1
134201207	XP_062531548.1
134201202	XP_062531543.1
134201209	XP_062531550.1
732935	NP_001040399.1
134201203	XP_062531544.1
134201208	XP_062531549.1
134201210	XP_062531551.1
134201211	XP_062531552.1
134201204	XP_062531545.1
134201200	XP_062531542.1
134201324	XP_062531836.1
733022	NP_001040482.1
101735771	XP_004933858.1
119630466	XP_037875907.1
110386639	XP_037875749.2
134201187	XP_062531531.1
134201189	XP_062531532.1
134201190	XP_062531533.1
101743500	XP_004926469.1
692626	NP_001037072.1
101746782	XP_037875758.1
101743640	XP_037875755.2
101743782	XP_012546088.3
101743933	XP_004926498.3
101744080	XP_004926473.1
101744222	XP_062531840.1
134201191	XP_062531534.1
101744464	XP_004926476.2
101735741	XP_004926499.2
101735872	XP_012546074.2
101744611	XP_004926477.1
101744752	XP_004926478.2
119629755	XP_037872682.1
134201326	XP_062531846.1
101736000	XP_012546073.3
101744895	XP_012546102.1
100862816	NP_001243967.1
100862843	NP_001243993.1
119630470	XP_037875913.1
100862815	NP_001243966.1
101745037	XP_037876023.1
101736268	XP_037876024.1
101745184	XP_012546096.2
105841671	XP_037875915.1
101745331	XP_004926482.1
101745614	XP_004926486.1
101745471	XP_004926483.1
101736400	XP_004926502.1
101736801	XP_004926504.3
101736927	XP_037875796.1
101746339	XP_004926490.1
101746191	XP_004926489.1
101746049	XP_004926488.1
101737198	XP_037875989.1
692637	NP_001037082.1
134201339	XP_062531891.1
101746941	XP_004926495.1
732940	NP_001040404.1
101737346	XP_037875810.1
101735323	XP_012546094.2
101737485	XP_004926509.2
101737628	XP_062531881.1
105842649	XP_037875916.1
105842650	XP_062531889.1
110386542	XP_021208640.2
119630469	XP_037875911.1
101746903	XP_004927452.2
101746763	XP_037875918.1
101746626	XP_037875797.1
101746342	XP_021204504.1
134201338	XP_062531880.1
101746195	XP_004927448.1
101745962	XP_062531884.1
101745673	XP_004927445.1
101746479	XP_037875649.1
101742544	XP_037875684.1
119630411	XP_037875685.1
119630413	XP_062531870.1
101742042	XP_037875695.1
119630809	XP_037877261.1
101742836	XP_037877256.1
101742979	XP_037877262.2
101743118	XP_037877263.2
100379420	NP_001166706.1
119630412	XP_037875687.1
105841481	XP_037875694.1
101743822	XP_037875688.1
101737003	XP_037875697.1
101739165	XP_021202979.2
101739017	XP_062531893.1
101743391	XP_012544973.3
101742971	XP_037875844.1
101738795	XP_004925134.1
101738657	XP_004925133.2
101738525	XP_021202983.2
101738387	XP_004925131.1
101738248	XP_004925130.1
101738119	XP_004925129.2
101742826	NP_001296560.1
101742535	XP_004925158.1
101737987	XP_004925128.1
101742387	XP_004925157.1
101737719	XP_004925127.1
101737578	XP_037875680.1
101737342	XP_004925125.1
100379423	NP_001166708.1
101741951	XP_037875867.1
101741802	XP_037875935.1
101741520	XP_037876061.1
101736968	XP_004925121.1
101738743	XP_037876063.1
101738888	XP_004927685.1
119630396	XP_062531535.1
101739028	XP_037875615.1
100101209	XP_012544978.2
101736798	XP_037875830.1
692681	NP_001091743.1
732868	NP_001040336.1
101736565	XP_004925118.1
101736437	XP_012544997.2
778517	NP_001091812.1
119630422	XP_037875727.1
101741244	XP_037875723.1
101741104	XP_037876016.1
101740963	XP_012544988.1
101740817	XP_037875847.1
101740675	XP_012544977.1
101736177	XP_004925115.2
101735962	XP_004925113.1
101740539	XP_004925145.3
101735736	XP_004925111.1
101740403	XP_037875974.1
101740272	XP_004925143.1
101735596	XP_004925110.1
101735458	XP_004925109.1
101740132	XP_037875629.1
105841476	XP_021202963.1
733083	NP_001037652.1
110385021	XP_037875802.1
101739867	XP_037875798.1
105841475	XP_021202988.3
101739728	XP_062531537.1
101735319	XP_004925108.2
101747114	XP_004925107.1
101746980	XP_004925106.1
101746752	XP_004925104.2
101746612	XP_004925103.1
101746466	XP_004925102.1
101746327	XP_004925101.2
101739585	XP_037875840.1
101746183	XP_012544950.1
101739300	XP_037875968.1
101739849	XP_004933644.1
110386513	XP_021208583.2
101739565	XP_004933642.1
101739986	XP_037875636.1
100302619	NP_001157383.1
119630397	XP_037875612.1
119630398	XP_037875613.1
134201192	XP_062531538.1
101737017	NP_001296487.1
101737153	XP_021203383.1
101743220	XP_004925700.1
101743394	XP_004925701.1
101743636	XP_004925703.1
134201367	XP_062531992.1
733007	NP_001040467.1
101737860	XP_037876159.1
101737440	XP_062532204.1
101743778	XP_004925704.2
101737581	XP_012545440.1
100500760	NP_001182392.1
692579	NP_001037027.1
134201366	XP_062531990.1
101737992	XP_012545475.3
101743928	XP_012545482.1
101744076	XP_004925706.1
101744404	XP_004925709.1
101738251	XP_004925752.1
101738390	XP_037876279.1
101744983	XP_004925713.1
101744646	XP_004925710.1
101745130	XP_037876306.1
101745283	XP_037876302.1
101738660	XP_004925755.1
101745423	XP_004925716.1
101745564	XP_004925718.1
101745902	XP_004925720.1
101738935	XP_037876174.1
778519	NP_001091814.1
105841571	XP_062531998.1
101746046	XP_012545443.1
101746189	XP_004925721.1
101746335	XP_004925722.1
101746473	XP_012545469.1
101739075	XP_004925758.1
101746618	XP_004925724.1
101739220	XP_012545467.3
101739359	XP_004925760.2
101739499	XP_037876399.1
110385425	XP_021204444.2
101739636	XP_037876403.1
101746841	XP_004925726.1
101739780	XP_012545476.2
101735505	XP_004925730.1
101735376	XP_004925729.1
101747169	XP_004925728.1
101736226	XP_037876243.1
101739917	XP_004925764.1
101736091	XP_012545473.1
101740053	XP_037876247.1
101736439	XP_004925739.1
101736615	XP_004925740.1
101736759	XP_004925741.1
101736885	XP_004925742.1
101737806	NP_001296493.1
100379464	NP_001166746.1
101737334	XP_004923402.1
101737567	XP_004923404.1
101737187	XP_004923401.1
101742089	XP_037876384.1
733059	NP_001040506.1
101736832	XP_004923398.1
101741943	XP_037876270.1
101736699	XP_004923397.1
101741795	XP_037876260.1
101736558	XP_012553123.2
101736222	XP_004923393.2
105842984	XP_012553103.2
101741656	XP_037876356.1
101736085	XP_004923392.2
105842988	XP_012553121.1
101735958	XP_012553092.2
101735685	XP_037876134.1
101735544	XP_037876132.1
101735312	XP_004923387.1
101741376	XP_012553100.2
101741238	XP_004923430.1
101746888	XP_004923386.1
101741099	XP_004923429.1
101746653	XP_004923385.5
101740815	XP_062531986.1
101740533	XP_012553139.1
105842990	NP_001296478.1
692831	NP_001040141.1
101746234	XP_037876267.1
101745945	XP_037876268.1
119628414	XP_037876329.1
134201382	XP_062532031.1
119630562	XP_062532032.1
101740264	XP_012553119.1
101745601	XP_004923380.3
101745459	XP_004923379.1
101745319	XP_004923378.2
101745175	XP_037876240.1
692416	NP_001036872.1
692624	NP_001037071.1
101745024	XP_012553114.1
101740125	XP_004923423.3
105842982	XP_012553095.2
101744782	XP_004923374.2
101739993	XP_004923422.2
101739517	XP_037876359.1
101739376	XP_037876301.1
101739659	XP_037876352.1
101744495	XP_004923372.1
101743965	XP_004923368.4
101743816	XP_004923366.1
101740215	XP_037876346.1
101739439	XP_004923418.1
101739294	XP_012553127.1
101743667	XP_004923365.1
101739157	XP_012553137.2
101743528	XP_037876188.1
101743302	XP_004923362.1
692863	NP_001040173.1
101743064	XP_004923360.1
110386926	XP_037876193.1
101742923	XP_004923359.2
101742770	XP_004923358.1
692360	NP_001106217.1
100852386	NP_001239599.1
101742628	XP_004923357.2
692811	NP_001040123.1
101742381	XP_004923355.1
101742144	XP_004923354.2
101742003	XP_004923352.2
101741617	XP_004923349.1
101741756	XP_004923350.1
732877	NP_001037576.1
101741478	XP_004923348.2
101739010	XP_012553112.2
101741341	XP_037876236.1
101741141	XP_021209237.2
101740994	XP_012553136.1
101740853	XP_004923345.2
101740716	XP_004923344.1
101738071	XP_037876387.1
119630585	XP_037876391.1
119628376	XP_037876390.1
692597	NP_001037044.1
101746785	XP_037876392.2
101740087	XP_004923339.1
732873	NP_001040341.1
101740223	XP_004923340.1
101740443	XP_062532049.1
101739949	XP_012553133.1
101739719	XP_062532050.1
101739575	XP_004923335.1
101742778	XP_004924576.1
101742532	XP_004924574.1
101735415	XP_004924603.1
101742385	XP_004924573.1
101742247	XP_004924572.1
105841398	XP_037876150.1
119630540	XP_037876153.1
101747204	XP_021202593.1
101746938	XP_004924600.1
101741798	XP_004924569.1
110385013	XP_037876297.1
105841382	XP_037876296.1
693105	NP_001040323.2
105841385	XP_012544397.2
110384950	XP_037876280.1
134201453	XP_062532205.1
101744012	XP_037876284.1
101741242	XP_012544436.1
119630553	XP_037876285.1
692723	NP_001037275.1
101746658	XP_037876286.1
732923	NP_001040388.1
101741659	XP_004924568.2
101740961	XP_012544440.1
101741102	XP_004924564.2
101741518	XP_004924567.1
101741381	XP_004924566.2
101746517	XP_037876232.1
101746380	XP_037876229.1
778481	NP_001091776.1
101740447	XP_021202583.2
101739954	XP_004924557.1
101740316	XP_004924560.2
101740180	XP_012544401.1
692725	NP_001037279.1
101739817	XP_012544398.1
101739677	XP_037876327.1
101739534	XP_004924554.1
101739256	XP_004924552.1
101746097	XP_037876200.1
101739116	XP_004924551.1
101738733	XP_004924548.1
101738523	XP_004924546.1
101738163	XP_004924543.1
101738385	XP_037876339.1
119628391	XP_062532076.1
119630586	XP_037876393.1
101738037	XP_012544472.1
101737904	XP_004924541.1
100216350	XP_021202570.1
692537	XP_012544451.1
101737243	XP_004924537.1
101737098	XP_004924536.1
101745516	XP_012544458.1
101745372	XP_012544433.2
101736966	XP_037876277.1
101736837	XP_037876426.1
732993	NP_001040454.1
134201395	XP_062532102.1
101736704	XP_012544415.2
101745223	XP_004924589.2
101736224	XP_004924528.2
100101167	NP_001093093.1
101735961	XP_004924526.1
101735690	XP_004924525.1
101742616	XP_062532206.1
110385107	XP_062532094.1
101735548	XP_004924524.1
101744788	XP_021202558.1
101735318	XP_004924523.1
101747113	XP_004924521.2
101746700	XP_004924517.1
101746559	NP_001296512.1
101746420	XP_004924515.1
101746036	XP_004924512.1
101746284	XP_004924514.1
101745895	XP_004924511.1
101744501	XP_037876398.1
100862840	NP_001243990.1
101744358	XP_037876249.1
101745606	XP_004924509.1
101745754	XP_004924510.1
101745463	XP_004924508.1
100852389	NP_001239602.1
110385494	XP_037876433.1
119630591	XP_037876413.1
101745222	XP_037876410.1
105842057	XP_037876215.1
101737421	XP_004934281.1
101745073	XP_004924506.1
101744549	XP_021202552.2
110384938	XP_021202530.1
101744400	XP_012544473.1
101744074	XP_037876295.2
101743925	XP_004924498.1
100174975	NP_001127730.1
101743926	XP_037876154.1
101743634	XP_012544448.1
101743495	XP_004924580.2
101743776	XP_004924495.2
101743633	XP_012544435.2
101743494	XP_004924493.1
101743351	XP_004924492.2
101743352	XP_004924579.1
101742928	XP_004924489.1
101743070	XP_004924490.1
