Gene ID	Protein accession
39028	NP_648273.1
39029	NP_648274.1
39030	NP_648275.1
39031	NP_648276.1
39032	NP_648277.3
39033	NP_648278.1
39034	NP_523987.1
39035	NP_648279.1
39036	NP_648280.1
39037	NP_648281.1
39038	NP_648282.1
39039	NP_648283.1
39040	NP_648284.1
39041	NP_523988.2
39043	NP_648285.1
39044	NP_648286.1
39048	NP_648288.2
192535	NP_729454.1
50300	NP_652443.1
39049	NP_523989.1
39050	NP_523990.1
39051	NP_648289.2
39052	NP_648290.3
39054	NP_523991.2
39055	NP_648292.1
39056	NP_648293.1
39057	NP_648294.1
39058	NP_648295.1
44484	NP_524755.2
39062	NP_996026.1
39063	NP_648298.1
39064	NP_648299.3
39065	NP_648300.3
317835	NP_729470.1
317834	NP_729471.1
39066	NP_996031.1
5740168	NP_001097559.1
39068	NP_523992.2
39067	NP_648302.2
39069	NP_648303.1
39070	NP_523993.1
39071	NP_523994.1
3771872	NP_001027116.1
3772576	NP_001027114.1
39074	NP_648304.1
39075	NP_523997.1
39076	NP_523998.1
39077	NP_523999.1
39078	NP_524000.1
39079	NP_648305.1
45525	NP_524829.1
39081	NP_648306.1
39082	NP_648307.1
39083	NP_648308.1
39086	NP_648309.1
39084	NP_729490.1
39085	NP_524001.2
44052	NP_524683.2
39088	NP_524002.1
39089	NP_648311.2
8674075	NP_001163401.1
39090	NP_648312.3
39091	NP_648313.1
39092	NP_001027118.1
39093	NP_648315.1
39094	NP_648316.1
317833	NP_729495.1
39095	NP_648317.1
39097	NP_648319.1
39096	NP_648318.2
39098	NP_648320.1
39099	NP_648321.2
39102	NP_524003.1
39103	NP_648324.1
39104	NP_648325.2
39105	NP_729504.2
326183	NP_648326.1
39106	NP_648327.1
39107	NP_648328.1
39108	NP_524004.2
3771760	NP_001027119.1
3771932	NP_001027120.1
3772390	NP_001027121.3
39109	NP_524005.2
39110	NP_648329.3
39111	NP_729509.1
26067066	NP_001246698.1
39114	NP_648333.1
39115	NP_648334.1
39116	NP_648335.1
39118	NP_524006.1
39119	NP_648337.1
39120	NP_524007.2
39121	NP_648338.1
39122	NP_729519.2
39123	NP_648339.1
39124	NP_648340.1
39125	NP_648341.1
39127	NP_001027122.2
39129	NP_648343.1
39130	NP_524009.2
39132	NP_648345.1
39131	NP_648344.1
39133	NP_524010.2
39134	NP_648346.1
39135	NP_648347.2
39136	NP_648348.1
39137	NP_648349.1
39138	NP_648350.1
39139	NP_648351.1
44259	NP_651973.4
39141	NP_648352.2
39142	NP_648353.3
39143	NP_524011.1
39144	NP_648354.1
39145	NP_729542.4
39147	NP_648357.1
326184	NP_729555.4
39148	NP_648358.2
39149	NP_648359.1
39150	NP_524012.1
39151	NP_648360.2
39152	NP_648361.1
39153	NP_729559.2
2768992	NP_996037.2
39156	NP_524013.1
39157	NP_536735.2
39158	NP_524014.2
39159	NP_648365.1
39160	NP_648366.2
39161	NP_648367.1
5740788	NP_648369.2
39164	NP_729571.1
39165	NP_524016.4
39166	NP_648370.1
39167	NP_648371.1
39168	NP_648372.1
39877388	NP_001356979.1
39169	NP_648373.1
5740442	NP_001097570.2
39172	NP_648376.1
39173	NP_524017.1
39174	NP_648377.1
8673988	NP_001163404.1
39175	NP_648378.1
50296	NP_652439.1
39177	NP_648380.2
39178	NP_729587.1
326185	NP_729588.1
39179	NP_729590.1
10178905	NP_001189079.1
39180	NP_729591.1
39181	NP_648384.1
39183	NP_648386.1
44135	NP_524706.2
39186	NP_648387.2
39188	NP_729599.1
326186	NP_648389.3
39189	NP_524018.2
45432	NP_524827.1
39191	NP_648390.2
39193	NP_648392.1
39194	NP_648393.1
317838	NP_729609.1
39195	NP_524019.1
39196	NP_729611.1
326187	NP_648394.1
54520438	NP_001369044.1
39198	NP_729614.2
326188	NP_729613.1
39197	NP_788493.1
8674012	NP_001163407.1
8673982	NP_001097575.2
5740238	NP_001097576.1
39201	NP_648399.2
8673967	NP_001163411.1
8674023	NP_001163412.1
3885640	NP_001033999.2
39202	NP_524020.2
39203	NP_524021.2
39204	NP_648400.1
39205	NP_648401.1
39206	NP_729619.1
39207	NP_648403.1
39208	NP_648404.1
39210	NP_648406.1
326189	NP_001097577.1
39212	NP_648407.1
39213	NP_648408.1
2768994	NP_996038.1
39214	NP_648409.1
39215	NP_648410.1
12798172	NP_001246709.1
39216	NP_648411.1
10178844	NP_001189080.1
39217	NP_648412.2
39218	NP_648413.1
39219	NP_648414.1
39220	NP_648415.1
39221	NP_648416.1
39222	NP_648417.1
39223	NP_648418.1
39224	NP_648419.1
39225	NP_648420.1
39226	NP_648421.1
39227	NP_648422.1
39228	NP_477062.1
44006	NP_651966.2
39230	NP_729645.3
326194	NP_729646.1
39231	NP_648424.1
39232	NP_648425.1
39233	NP_648426.1
39234	NP_648427.1
39235	NP_729654.1
326192	NP_648428.1
19834824	NP_001287025.1
45739	NP_524835.1
39237	NP_648429.2
39238	NP_788494.1
46121	NP_729659.1
39240	NP_648431.3
39241	NP_648432.1
54520443	NP_001368938.1
39242	NP_001163414.1
26067039	NP_001303412.1
39243	NP_648434.1
39244	NP_648435.1
39245	NP_001097580.1
317841	NP_729666.2
39246	NP_729667.1
326191	NP_729668.1
39248	NP_648438.1
3885632	NP_001034001.1
39250	NP_648439.1
39251	NP_476735.1
39252	NP_648440.2
39253	NP_524022.1
39254	NP_524023.1
39255	NP_648441.1
64867	NP_525014.2
317842	NP_729676.1
39256	NP_648442.1
39258	NP_729679.2
39257	NP_996042.1
326193	NP_729680.1
39259	NP_648445.1
39260	NP_648446.1
39261	NP_648447.2
39262	NP_648448.1
39265	NP_648451.1
39263	NP_648449.1
39264	NP_648450.3
39266	NP_648452.1
39267	NP_648453.1
39268	NP_648454.1
39269	NP_648455.2
39270	NP_648456.2
39271	NP_648457.1
39272	NP_729695.2
39273	NP_648459.1
39274	NP_648460.1
39275	NP_648461.1
19835887	NP_001287033.1
39276	NP_648462.1
39277	NP_648463.2
39278	NP_648464.1
39279	NP_648465.2
39280	NP_648466.1
39281	NP_648467.1
317846	NP_729706.1
39282	NP_729707.1
39284	NP_648470.2
2768957	NP_996044.1
39285	NP_476719.2
47198	NP_476718.1
2768958	NP_996045.1
39288	NP_524024.1
39289	NP_001097585.3
3772566	NP_001027123.1
3772574	NP_648472.1
39293	NP_648474.1
39294	NP_648475.1
54520433	NP_001369046.1
2768969	NP_996046.2
2768970	NP_996047.1
2768971	NP_996048.1
2768972	NP_996049.1
2768982	NP_996050.1
12798201	NP_001246718.1
12798202	NP_001246719.1
2768983	NP_996051.1
326195	NP_729720.1
39297	NP_524025.2
2768978	NP_996052.1
2768979	NP_996053.1
39301	NP_001036599.1
39300	NP_648480.1
54520427	NP_001369047.1
39302	NP_648482.3
10178785	NP_001189087.1
2768980	NP_996054.1
39304	NP_648484.1
39305	NP_648485.1
39306	NP_648486.1
59176	NP_652674.1
39307	NP_729728.1
39308	NP_648488.1
39309	NP_648489.1
39310	NP_648490.1
39311	NP_729732.1
39313	NP_524026.1
39314	NP_648493.3
39315	NP_648494.2
39316	NP_648495.2
39317	NP_648496.1
39318	NP_648497.2
39319	NP_648498.1
39320	NP_996062.3
8674019	NP_648499.1
39321	NP_648500.1
50290	NP_001097586.1
39322	NP_648501.1
326196	NP_729739.3
39323	NP_729740.2
39325	NP_001097587.1
39324	NP_524027.2
39326	NP_648504.2
39327	NP_648505.1
39329	NP_524028.2
39328	NP_648506.1
39330	NP_648507.1
39331	NP_648508.1
39332	NP_524029.2
39333	NP_648509.1
39334	NP_729748.3
39335	NP_648511.2
39336	NP_648512.2
39337	NP_648513.3
39338	NP_648514.1
317849	NP_729755.1
39340	NP_524030.2
39339	NP_648515.1
12798207	NP_001246726.1
50289	NP_652433.1
5740513	NP_648516.2
39343	NP_648518.1
39344	NP_648519.2
39345	NP_648520.1
39346	NP_001356901.1
39347	NP_648522.1
39348	NP_648523.1
39349	NP_524031.2
39351	NP_648525.1
39352	NP_648526.2
39353	NP_648527.1
39354	NP_648528.1
39355	NP_648529.1
39356	NP_648530.1
39357	NP_001356902.1
12798218	NP_001246729.1
43930	NP_524658.2
2768990	NP_996064.1
8673976	NP_001163428.1
39359	NP_648532.1
39360	NP_648533.3
39362	NP_648535.2
39363	NP_648536.1
39364	NP_524032.2
39365	NP_648537.2
39366	NP_648538.1
39367	NP_648539.1
39368	NP_648542.1
14462850	NP_001261740.1
39369	NP_648541.1
14462851	NP_001261741.1
37066	NP_611293.3
39373	NP_648544.2
39374	NP_648545.1
39375	NP_648546.1
39376	NP_648547.3
39377	NP_524033.2
39378	NP_648548.1
5740575	NP_001097591.1
45326	NP_524816.1
39381	NP_648549.1
39382	NP_648550.1
39383	NP_648551.3
46260	NP_652042.1
39385	NP_648552.1
39386	NP_648553.1
39387	NP_524034.2
317852	NP_729788.1
39388	NP_648554.3
39389	NP_524035.2
39390	NP_648555.1
39391	NP_648556.3
39392	NP_788500.1
39394	NP_648557.1
39393	NP_788501.1
39395	NP_648558.1
39396	NP_524038.1
39397	NP_648559.1
39399	NP_648561.2
39400	NP_729797.1
39402	NP_648564.1
39403	NP_648565.1
39404	NP_648566.1
39405	NP_648567.2
19835366	NP_001287046.1
39406	NP_729801.1
39408	NP_648570.1
39409	NP_648571.1
39410	NP_648572.1
39413	NP_648573.2
39411	NP_524039.2
39414	NP_648574.1
39415	NP_729802.1
39417	NP_524040.2
39418	NP_524041.2
39419	NP_524042.2
317854	NP_729804.1
39420	NP_648576.1
39421	NP_001097592.1
3772600	NP_001027125.1
39422	NP_648578.1
39423	NP_648579.3
39424	NP_729808.1
39425	NP_648580.1
39426	NP_648581.1
44118	NP_648582.1
39428	NP_648583.2
39429	NP_648584.1
39430	NP_648585.3
39431	NP_648586.2
39432	NP_648587.1
39433	NP_524043.1
39434	NP_648588.1
39435	NP_524044.1
5740417	NP_001097595.1
39436	NP_648589.1
39437	NP_648590.1
39438	NP_729816.4
39439	NP_524045.2
39440	NP_524046.2
39441	NP_524047.2
44668	NP_524774.1
39443	NP_524048.2
317860	NP_729819.3
39444	NP_729822.1
39445	NP_524049.1
39446	NP_648593.3
39447	NP_001034002.1
39448	NP_729825.2
39450	NP_648597.2
317855	NP_729828.2
39451	NP_648598.1
39452	NP_648599.1
39454	NP_648601.1
39453	NP_648600.1
39455	NP_648602.1
317858	NP_729837.1
39456	NP_648603.1
39457	NP_648604.2
39458	NP_648605.1
39459	NP_648606.2
39460	NP_648607.3
39461	NP_648608.2
317856	NP_729846.3
39462	NP_648609.1
39463	NP_648610.1
39464	NP_648611.2
39465	NP_648612.1
39466	NP_001097596.1
317864	NP_729853.1
317862	NP_729854.1
39467	NP_648614.1
2768964	NP_996069.1
39469	NP_648615.1
39470	NP_648616.1
39471	NP_648617.2
39472	NP_648618.1
39474	NP_648620.1
39475	NP_648621.1
39476	NP_648622.1
39477	NP_524051.1
39478	NP_648623.1
39479	NP_648624.1
39480	NP_729866.1
39481	NP_648625.1
4379911	NP_001036603.1
39483	NP_648627.1
39484	NP_524053.2
39485	NP_524054.1
39486	NP_648628.1
39487	NP_648629.1
5740867	NP_001097597.2
5740606	NP_001097598.1
39489	NP_648631.1
39490	NP_648632.1
39491	NP_524055.2
2768975	NP_996071.2
39492	NP_648633.2
39493	NP_524056.3
317866	NP_729879.1
8673995	NP_001163437.1
8674058	NP_001163438.1
12798240	NP_001246741.1
39494	NP_524057.2
50287	NP_652431.1
39495	NP_001368937.1
50286	NP_652430.1
39497	NP_648636.2
39496	NP_648635.1
39498	NP_648637.2
39499	NP_524058.2
39500	NP_648638.1
39501	NP_648639.1
39502	NP_648640.1
45328	NP_524818.1
39504	NP_648641.2
39505	NP_648642.1
317867	NP_001097599.1
2768952	NP_996072.1
39506	NP_648643.1
39507	NP_648644.1
39508	NP_648645.1
39509	NP_648646.2
39510	NP_648647.1
39511	NP_648648.2
39512	NP_648649.1
39513	NP_648650.1
39514	NP_648651.1
39516	NP_648653.2
39515	NP_648652.1
39517	NP_648654.1
39518	NP_729910.1
39520	NP_648657.1
39521	NP_648658.1
39522	NP_648659.2
39523	NP_648660.1
39524	NP_648661.1
39525	NP_648662.1
39527	NP_524059.4
12798242	NP_001246744.1
39528	NP_648664.2
50285	NP_652429.1
117407	NP_729926.1
39529	NP_524060.2
39530	NP_648665.1
39533	NP_648668.3
39531	NP_648666.1
44115	NP_524697.1
39535	NP_648669.1
39536	NP_524061.1
39537	NP_729935.1
39539	NP_524062.1
317878	NP_729938.2
39540	NP_648672.1
39541	NP_648673.1
39542	NP_524063.1
39543	NP_648674.3
39545	NP_648676.2
39546	NP_648677.1
39547	NP_620470.1
39548	NP_648678.3
39549	NP_648679.1
39550	NP_648680.2
39551	NP_648681.1
39552	NP_729947.2
39554	NP_648684.1
39555	NP_648685.1
39556	NP_648686.3
39557	NP_648687.1
39558	NP_648688.2
39559	NP_648689.1
39560	NP_648690.1
39561	NP_729954.2
45460	NP_652016.1
39564	NP_729956.1
39565	NP_648693.2
39566	NP_524065.1
39567	NP_648694.1
39569	NP_648695.1
39570	NP_524066.1
39571	NP_648696.2
39572	NP_001034006.1
317880	NP_729963.1
39573	NP_648697.1
39574	NP_648698.1
5740216	NP_001097604.1
39575	NP_648699.1
45307	NP_524812.1
39577	NP_648700.1
39579	NP_001097605.1
12798252	NP_001246754.1
39580	NP_648702.1
39581	NP_524068.2
39582	NP_648703.4
39583	NP_648704.2
39585	NP_648706.2
39586	NP_648707.2
12798253	NP_001246756.1
39587	NP_524069.2
39588	NP_648708.2
3885643	NP_001034012.2
47746	NP_524893.2
10178900	NP_001189106.1
53446	NP_652614.1
39592	NP_648709.2
39593	NP_648710.1
39594	NP_524070.2
39596	NP_524071.2
12798254	NP_001246758.1
44297	NP_524739.1
39597	NP_648711.1
39598	NP_648712.1
39599	NP_648713.1
39600	NP_648714.1
39601	NP_648715.1
39602	NP_996076.1
39603	NP_648717.1
39604	NP_648718.1
2768981	NP_996077.1
8674092	NP_001163443.1
2768977	NP_001036605.2
39608	NP_648720.3
39609	NP_648721.1
39610	NP_648722.2
39611	NP_648723.1
39612	NP_648724.1
39613	NP_648725.2
44005	NP_651965.1
39615	NP_648726.1
39616	NP_996085.2
5740416	NP_001189107.1
39617	NP_648728.2
50282	NP_525000.1
50281	NP_525087.2
39619	NP_524073.2
39620	NP_476889.1
39621	NP_536775.2
39623	NP_648730.2
39624	NP_648731.1
39625	NP_524074.1
39626	NP_001097608.1
39627	NP_524075.2
39628	NP_524076.2
39629	NP_648733.2
39630	NP_648734.1
251924	NP_730009.1
2768973	NP_996086.1
2768974	NP_996087.2
14462860	NP_001261854.1
39633	NP_648736.1
39634	NP_648737.1
14462861	NP_001261855.1
39635	NP_648738.1
14462862	NP_001261857.1
39636	NP_648739.2
39637	NP_648740.1
39638	NP_648741.2
3772382	NP_001027573.1
39641	NP_524078.2
39643	NP_648745.1
39644	NP_648746.1
39645	NP_648747.1
19834908	NP_730024.1
39646	NP_648748.1
39647	NP_648749.3
39648	NP_648750.1
318245	NP_730026.1
39649	NP_648751.1
39650	NP_648752.1
39651	NP_524079.1
251690	NP_730035.1
39652	NP_648753.1
39653	NP_648754.2
39654	NP_648755.1
39655	NP_648756.1
39657	NP_648758.1
39656	NP_648757.1
39658	NP_648759.1
44497	NP_524757.1
39660	NP_001097609.1
39661	NP_730039.1
39662	NP_996088.2
39663	NP_524081.1
2768950	NP_996090.1
39665	NP_648764.1
39666	NP_524082.1
2768954	NP_996091.1
39667	NP_648765.1
39668	NP_996092.1
39669	NP_648767.1
39670	NP_648768.1
39671	NP_648769.2
39672	NP_648770.1
39673	NP_524083.2
3772583	NP_001027127.1
3771892	NP_001027126.1
39675	NP_524085.2
39676	NP_648771.1
39677	NP_524086.1
39678	NP_648772.1
39679	NP_648773.1
3885638	NP_001034017.2
3885639	NP_001034018.1
3885667	NP_001034019.2
10178859	NP_001189111.1
39681	NP_001034020.1
12797910	NP_001246767.1
39682	NP_524087.3
39683	NP_648775.1
39684	NP_648776.1
39685	NP_648777.1
39686	NP_648778.1
39687	NP_648779.1
39688	NP_648780.1
39689	NP_648781.1
39690	NP_648782.2
39691	NP_648783.4
39693	NP_648784.1
39694	NP_648786.1
39695	NP_648787.2
39696	NP_648791.2
39697	NP_648789.3
12797911	NP_001246772.1
39700	NP_524088.2
39701	NP_524089.2
12797912	NP_001246773.1
39703	NP_524090.2
39704	NP_524091.1
39706	NP_524092.2
39707	NP_524093.2
39708	NP_524094.2
39709	NP_648794.3
39710	NP_648795.2
39711	NP_648796.1
39712	NP_648797.1
12797913	NP_001246774.1
39713	NP_996098.1
39714	NP_648799.1
39715	NP_648800.1
5740876	NP_001097611.2
5740612	NP_001097612.2
39716	NP_648801.2
8674113	NP_001163448.2
8674011	NP_001163449.1
39717	NP_524095.1
2768962	NP_996099.1
39719	NP_648803.1
39720	NP_648804.1
39721	NP_524096.2
39722	NP_648805.2
53556	NP_524989.2
39724	NP_648806.1
39725	NP_648807.1
39726	NP_648808.1
39727	NP_730077.1
39730	NP_001034023.2
39732	NP_648814.3
39733	NP_524097.2
39734	NP_648815.1
39735	NP_648816.1
39736	NP_648817.1
39737	NP_648818.3
39738	NP_648819.2
39744	NP_536745.4
39739	NP_648820.1
39740	NP_648821.1
39741	NP_648822.1
39742	NP_648823.1
39745	NP_524098.2
39746	NP_524099.2
39747	NP_648824.1
39748	NP_648825.1
39749	NP_524100.1
39750	NP_648826.2
39751	NP_730096.2
10178897	NP_001189115.1
10178784	NP_001189116.1
8673985	NP_001163451.1
39752	NP_648828.3
39753	NP_524101.2
49070	NP_648830.1
3885664	NP_001034027.2
39756	NP_648831.1
39757	NP_648832.1
39758	NP_648833.1
39759	NP_648834.1
39760	NP_648835.1
39761	NP_648836.2
39762	NP_648837.2
39763	NP_648838.3
12797916	NP_001246788.1
39764	NP_648839.1
39765	NP_524102.1
39766	NP_648840.1
44010	NP_524675.1
39768	NP_524103.2
39769	NP_648841.1
39770	NP_996102.1
39771	NP_648843.1
39772	NP_648844.1
317885	NP_730116.2
3771914	NP_001027128.1
3772625	NP_001027129.2
3772322	NP_001027130.2
3772065	NP_001027131.1
3771798	NP_001027132.2
3772513	NP_001368948.1
39773	NP_648845.1
39774	NP_648846.2
39775	NP_648847.3
39776	NP_648848.1
39777	NP_648849.3
5740624	NP_001097616.1
317887	NP_730119.1
39778	NP_730120.1
39779	NP_648851.1
39780	NP_648852.1
50274	NP_652421.1
5740480	NP_001097617.1
39781	NP_001189117.1
39782	NP_648854.2
5740583	NP_001097618.1
50271	NP_652418.1
39783	NP_648855.2
39784	NP_648856.1
5740883	NP_001097619.1
39785	NP_648857.1
50270	NP_652417.2
39786	NP_648858.1
39787	NP_648859.1
2768963	NP_996106.1
39788	NP_730133.1
39789	NP_648861.1
39790	NP_648862.2
39791	NP_648863.2
39792	NP_648864.1
39793	NP_648865.1
39794	NP_648866.1
39795	NP_648867.1
12797917	NP_001246791.1
39796	NP_648868.2
39797	NP_648869.1
39798	NP_648870.1
39799	NP_648871.3
59235	NP_652710.1
39801	NP_648872.1
39802	NP_648873.1
10178940	NP_001189119.1
39803	NP_648874.2
39804	NP_648875.1
39805	NP_648876.1
50268	NP_652415.2
39806	NP_648877.1
318838	NP_001097620.1
39807	NP_788513.2
53564	NP_524995.2
50267	NP_652414.2
39808	NP_648878.1
2768960	NP_996107.1
39809	NP_524104.2
39810	NP_648879.1
39811	NP_648880.1
39812	NP_524105.2
39813	NP_648881.1
39814	NP_648882.1
39815	NP_648883.1
39816	NP_648884.1
39817	NP_648885.1
59175	NP_652673.2
39818	NP_648886.1
39819	NP_648887.1
39820	NP_648888.1
39821	NP_648889.2
39825	NP_730167.2
39824	NP_648891.1
39826	NP_524106.3
39827	NP_648893.1
39828	NP_648894.2
39829	NP_648895.1
39834	NP_788515.1
39831	NP_730169.1
39833	NP_524107.2
39835	NP_730173.3
8674108	NP_648899.2
39836	NP_524108.1
39839	NP_648902.1
39840	NP_648903.1
39841	NP_524109.2
12797919	NP_001246794.1
39842	NP_524110.1
39843	NP_524111.3
39844	NP_524112.1
39845	NP_648904.1
39846	NP_648905.1
39847	NP_524113.1
317891	NP_730181.1
48903	NP_524933.1
39849	NP_524114.1
39850	NP_648906.1
59216	NP_730182.1
59215	NP_730184.1
39854	NP_660192.1
39855	NP_524115.1
39856	NP_524116.2
39857	NP_648908.1
39858	NP_524117.1
45821	NP_524843.2
39860	NP_648909.1
39861	NP_524118.1
39862	NP_648910.1
39863	NP_648911.1
14462875	NP_001261966.1
39864	NP_648912.2
39865	NP_788516.1
39866	NP_524119.2
39868	NP_648915.2
39867	NP_648914.1
39869	NP_648916.1
39870	NP_648917.1
39871	NP_476833.1
39872	NP_648918.1
10178787	NP_001189120.1
39873	NP_476798.1
39874	NP_648919.1
39875	NP_648920.1
39876	NP_648921.2
39877	NP_477385.1
39878	NP_648922.1
39879	NP_648923.1
39880	NP_648924.2
39881	NP_524120.1
39882	NP_648925.1
39883	NP_648926.3
317890	NP_730205.1
39887	NP_476701.1
39884	NP_476725.1
39885	NP_648927.1
39886	NP_648928.1
39888	NP_648929.1
39889	NP_648930.1
317894	NP_730211.1
2768967	NP_996114.1
39894	NP_648935.1
39895	NP_648936.1
39896	NP_648937.2
39897	NP_001097627.1
2768955	NP_001097628.1
39899	NP_730223.1
39900	NP_648942.1
39902	NP_648943.2
39903	NP_648944.1
39904	NP_648945.1
39905	NP_648946.3
39906	NP_524121.2
39907	NP_648947.1
39908	NP_788521.2
39909	NP_648949.2
39910	NP_648950.1
3346235	NP_001014589.1
39914	NP_648954.1
39915	NP_648955.1
39916	NP_524122.2
39917	NP_648956.1
39918	NP_648957.1
39919	NP_730245.2
39922	NP_730248.2
39923	NP_648962.1
39924	NP_648963.1
39925	NP_648964.1
39926	NP_648965.1
39927	NP_648966.1
39928	NP_648967.1
39929	NP_524123.1
39930	NP_648968.2
39931	NP_648969.1
39932	NP_648970.2
39933	NP_648971.1
39934	NP_648972.2
39935	NP_524124.1
39936	NP_648973.1
39937	NP_648974.3
39938	NP_730262.3
39939	NP_524125.2
39940	NP_648976.2
50266	NP_652413.1
39941	NP_788522.1
326245	NP_788523.1
261607	NP_648977.3
39943	NP_524126.1
39944	NP_730271.1
39945	NP_648980.1
39947	NP_648982.1
39948	NP_648983.1
39949	NP_648984.2
39950	NP_648985.1
76382455	NP_001401040.1
5740115	NP_001097633.1
39951	NP_648986.1
39952	NP_648987.1
39953	NP_730277.1
39954	NP_648989.1
317900	NP_730278.1
39955	NP_648990.1
39956	NP_648991.1
39957	NP_648992.1
39958	NP_648993.1
39959	NP_001189126.2
39960	NP_648995.3
39961	NP_524127.2
39962	NP_730286.3
39964	NP_648997.1
39965	NP_648998.2
39966	NP_648999.2
45961	NP_524858.1
12797926	NP_001246818.1
326197	NP_730291.1
326198	NP_524129.1
39969	NP_649000.1
39970	NP_649001.1
5740860	NP_001097634.1
39972	NP_730294.1
3772073	NP_001027134.1
39971	NP_649002.3
39973	NP_649004.1
39974	NP_649005.1
39975	NP_649006.2
39976	NP_524130.1
64879	NP_525020.2
317898	NP_730299.1
317897	NP_730300.2
10178812	NP_001189127.1
39977	NP_730301.3
39978	NP_649008.2
39979	NP_649009.1
39980	NP_730303.1
317903	NP_730304.2
39981	NP_649011.1
39982	NP_649012.2
8673994	NP_001137966.2
39983	NP_649013.3
39984	NP_524131.1
317901	NP_730308.1
317902	NP_730309.1
39985	NP_649014.1
39986	NP_649015.2
39987	NP_649016.1
39988	NP_649017.1
39989	NP_649018.2
39990	NP_649019.2
3885644	NP_001034029.2
39991	NP_649020.1
39992	NP_649021.1
39993	NP_649022.2
39994	NP_649023.1
39995	NP_524132.1
39996	NP_649024.1
39997	NP_649025.1
39998	NP_649026.1
39999	NP_524133.2
317904	NP_730325.1
7354474	NP_001137967.1
14462878	NP_001262002.1
5740769	NP_001097635.2
14462879	NP_001262004.2
5740501	NP_001097636.1
40000	NP_649027.1
40001	NP_524134.1
40002	NP_649028.3
40003	NP_524135.3
40004	NP_649029.1
317907	NP_730328.1
10178880	NP_001189128.1
40005	NP_649030.1
50263	NP_524980.1
40007	NP_649032.1
40008	NP_649033.1
40009	NP_524136.2
40010	NP_649034.3
40011	NP_649035.2
40012	NP_649036.1
40013	NP_649037.2
40014	NP_524137.2
40015	NP_524138.1
40016	NP_524139.1
317908	NP_730334.2
40017	NP_649038.1
44481	NP_651980.1
44482	NP_730336.1
40019	NP_649039.4
317909	NP_730339.1
40020	NP_649040.2
40021	NP_649041.1
47208	NP_524882.2
40029	NP_001034030.1
40023	NP_730342.2
40024	NP_649043.3
40025	NP_649044.3
40026	NP_649045.2
317911	NP_730346.2
40028	NP_730347.1
40030	NP_524140.2
40031	NP_649048.1
40032	NP_649049.1
8674004	NP_001163464.1
59172	NP_652671.1
40033	NP_524141.1
40034	NP_524142.2
40035	NP_001097638.1
326199	NP_730354.2
40036	NP_649051.3
40037	NP_649052.1
40038	NP_649053.2
40039	NP_649054.1
40040	NP_649055.1
40041	NP_649056.1
40042	NP_649057.1
40043	NP_649058.1
40044	NP_649059.1
40045	NP_524143.2
40046	NP_649060.1
40047	NP_649061.1
40048	NP_536731.1
40049	NP_524150.1
40050	NP_001246825.1
40051	NP_001246826.1
40052	NP_649064.1
40053	NP_649065.1
40054	NP_649066.1
5740347	NP_001097640.1
40055	NP_524151.2
40056	NP_649067.2
40057	NP_649068.1
40059	NP_649069.2
40060	NP_649070.1
40061	NP_649071.1
40062	NP_649072.1
40063	NP_524152.2
40064	NP_649073.1
40066	NP_649075.1
40065	NP_649074.2
40067	NP_649076.1
40068	NP_649077.1
40069	NP_649078.1
317913	NP_001097641.1
12797937	NP_001246829.1
40070	NP_649079.2
40071	NP_649080.1
40072	NP_649081.1
5740297	NP_001097642.2
